name	x	y	z	size
LMTG-50	-27	28	10	-999
RMTG-57	-17	-12	-17	-999
RMTG-58	-22	-13	-17	-999
RMTG-59	-27	-14	-17	-999
RMTG-65	27	-25	-15	-999
RMTG-66	32	-24	-14	-999
RMTG-67	37	-23	-14	-999
RMTG-68	43	-22	-13	-999
LMFG-13	-6	31	29	-999
LMFG-14	-12	31	28	-999
LMFG-15	-17	31	29	-999
LMFG-16	-22	31	28	-999
