name	x	y	z	size
LMTG-23	-30	-14	-16	-999
LMTG-24	-35	-15	-16	-999
LMTG-25	-41	-15	-17	-999
LMTG-26	-47	-15	-17	-999
LMTG-27	-53	-15	-17	-999
RMTG-63	47	4	14	-999
RMTG-64	53	4	16	-999
RMTG-65	58	4	18	-999
RMTG-66	64	4	20	-999
LMFG-6	-32	40	7	-999
LMFG-7	-32	42	13	-999
LMFG-8	-33	43	18	-999
LMFG-9	-33	45	24	-999
RMFG-46	38	29	28	-999
RMFG-47	44	28	30	-999
RMFG-48	49	27	31	-999
RMFG-49	55	26	31	-999
