subject	region	channel	trial_idx
sub-MU5	LMTG	166	23
sub-MU5	LMTG	166	24
sub-MU5	LMTG	166	25
sub-MU5	LMTG	166	26
sub-MU5	LMTG	166	27
sub-MU5	LMTG	166	29
sub-MU5	LMTG	166	30
sub-MU5	LMTG	166	31
sub-MU5	LMTG	166	32
sub-MU5	LMTG	166	33
sub-MU5	LMTG	166	34
sub-MU5	LMTG	166	35
sub-MU5	LMTG	166	36
sub-MU5	LMTG	166	37
sub-MU5	LMTG	166	38
sub-MU5	LMTG	166	39
sub-MU5	LMTG	166	40
sub-MU5	LMTG	166	42
sub-MU5	LMTG	166	43
sub-MU5	LMTG	166	44
sub-MU5	LMTG	166	45
sub-MU5	LMTG	166	46
sub-MU5	LMTG	166	47
sub-MU5	LMTG	166	48
sub-MU5	LMTG	166	49
sub-MU5	LMTG	166	50
sub-MU5	LMTG	166	51
sub-MU5	LMTG	166	52
sub-MU5	LMTG	166	53
sub-MU5	LMTG	166	54
sub-MU5	LMTG	166	55
sub-MU5	LMTG	166	57
sub-MU5	LMTG	166	58
sub-MU5	LMTG	166	59
sub-MU5	LMTG	166	60
sub-MU5	LMTG	166	61
sub-MU5	LMTG	166	62
sub-MU5	LMTG	166	63
sub-MU5	LMTG	166	65
sub-MU5	LMTG	166	66
sub-MU5	LMTG	166	67
sub-MU5	LMTG	166	69
sub-MU5	LMTG	166	70
sub-MU5	LMTG	166	71
sub-MU5	LMTG	166	72
sub-MU5	LMTG	166	73
sub-MU5	LMTG	166	74
sub-MU5	LMTG	166	75
sub-MU5	LMTG	166	76
sub-MU5	LMTG	166	77
sub-MU5	LMTG	166	79
sub-MU5	LMTG	166	82
sub-MU5	LMTG	166	83
sub-MU5	LMTG	166	84
sub-MU5	LMTG	166	85
sub-MU5	LMTG	166	86
sub-MU5	LMTG	166	87
sub-MU5	LMTG	166	88
sub-MU5	LMTG	166	89
sub-MU5	LMTG	166	90
sub-MU5	LMTG	166	91
sub-MU5	LMTG	166	92
sub-MU5	LMTG	166	93
sub-MU5	LMTG	166	94
sub-MU5	LMTG	166	95
sub-MU5	LMTG	166	96
sub-MU5	LMTG	166	97
sub-MU5	LMTG	166	98
sub-MU5	LMTG	166	99
sub-MU5	LMTG	166	100
sub-MU5	LMTG	166	101
sub-MU5	LMTG	166	102
sub-MU5	LMTG	166	103
sub-MU5	LMTG	166	104
sub-MU5	LMTG	166	105
sub-MU5	LMTG	166	106
sub-MU5	LMTG	166	107
sub-MU5	LMTG	166	108
sub-MU5	RMTG	159	1
sub-MU5	RMTG	159	2
sub-MU5	RMTG	159	3
sub-MU5	RMTG	159	4
sub-MU5	RMTG	159	5
sub-MU5	RMTG	159	6
sub-MU5	RMTG	159	7
sub-MU5	RMTG	159	8
sub-MU5	RMTG	159	9
sub-MU5	RMTG	159	10
sub-MU5	RMTG	159	11
sub-MU5	RMTG	159	12
sub-MU5	RMTG	159	13
sub-MU5	RMTG	159	14
sub-MU5	RMTG	159	15
sub-MU5	RMTG	159	16
sub-MU5	RMTG	159	17
sub-MU5	RMTG	159	18
sub-MU5	RMTG	159	19
sub-MU5	RMTG	159	20
sub-MU5	RMTG	159	21
sub-MU5	RMTG	159	22
sub-MU5	RMTG	159	24
sub-MU5	RMTG	159	25
sub-MU5	RMTG	159	26
sub-MU5	RMTG	159	27
sub-MU5	RMTG	159	29
sub-MU5	RMTG	159	30
sub-MU5	RMTG	159	31
sub-MU5	RMTG	159	32
sub-MU5	RMTG	159	33
sub-MU5	RMTG	159	34
sub-MU5	RMTG	159	35
sub-MU5	RMTG	159	36
sub-MU5	RMTG	159	37
sub-MU5	RMTG	159	38
sub-MU5	RMTG	159	39
sub-MU5	RMTG	159	40
sub-MU5	RMTG	159	41
sub-MU5	RMTG	159	42
sub-MU5	RMTG	159	43
sub-MU5	RMTG	159	44
sub-MU5	RMTG	159	45
sub-MU5	RMTG	159	47
sub-MU5	RMTG	159	48
sub-MU5	RMTG	159	49
sub-MU5	RMTG	159	50
sub-MU5	RMTG	159	51
sub-MU5	RMTG	159	52
sub-MU5	RMTG	159	53
sub-MU5	RMTG	159	54
sub-MU5	RMTG	159	55
sub-MU5	RMTG	159	58
sub-MU5	RMTG	159	60
sub-MU5	RMTG	159	61
sub-MU5	RMTG	159	62
sub-MU5	RMTG	159	63
sub-MU5	RMTG	159	65
sub-MU5	RMTG	159	67
sub-MU5	RMTG	159	69
sub-MU5	RMTG	159	70
sub-MU5	RMTG	159	71
sub-MU5	RMTG	159	72
sub-MU5	RMTG	159	73
sub-MU5	RMTG	159	74
sub-MU5	RMTG	159	75
sub-MU5	RMTG	159	77
sub-MU5	RMTG	159	78
sub-MU5	RMTG	159	79
sub-MU5	RMTG	159	80
sub-MU5	RMTG	159	82
sub-MU5	RMTG	159	83
sub-MU5	RMTG	159	84
sub-MU5	RMTG	159	85
sub-MU5	RMTG	159	86
sub-MU5	RMTG	159	87
sub-MU5	RMTG	159	88
sub-MU5	RMTG	159	91
sub-MU5	RMTG	159	93
sub-MU5	RMTG	159	94
sub-MU5	RMTG	159	97
sub-MU5	RMTG	159	98
sub-MU5	RMTG	159	99
sub-MU5	RMTG	159	100
sub-MU5	RMTG	159	102
sub-MU5	RMTG	159	103
sub-MU5	RMTG	159	104
sub-MU5	RMTG	159	105
sub-MU5	RMTG	159	106
sub-MU5	RMTG	159	107
sub-MU5	RMTG	159	108
sub-MU5	LMFG	49	1
sub-MU5	LMFG	49	2
sub-MU5	LMFG	49	4
sub-MU5	LMFG	49	5
sub-MU5	LMFG	49	6
sub-MU5	LMFG	49	7
sub-MU5	LMFG	49	9
