subject	region	channel	trial_idx
sub-MU2-s1	LMTG	8	1
sub-MU2-s1	LMTG	8	2
sub-MU2-s1	LMTG	8	4
sub-MU2-s1	LMTG	8	6
sub-MU2-s1	LMTG	8	7
sub-MU2-s1	LMTG	8	8
sub-MU2-s1	LMTG	8	10
sub-MU2-s1	LMTG	8	11
sub-MU2-s1	LMTG	8	13
sub-MU2-s1	LMTG	8	15
sub-MU2-s1	LMTG	8	20
sub-MU2-s1	LMTG	8	21
sub-MU2-s1	LMTG	8	22
sub-MU2-s1	LMTG	8	24
sub-MU2-s1	LMTG	8	25
sub-MU2-s1	LMTG	8	26
sub-MU2-s1	LMTG	8	28
sub-MU2-s1	LMTG	8	30
sub-MU2-s1	LMTG	8	32
sub-MU2-s1	LMTG	8	34
sub-MU2-s1	LMTG	8	35
sub-MU2-s1	LMTG	8	38
sub-MU2-s1	LMTG	8	39
sub-MU2-s1	LMTG	8	40
sub-MU2-s1	LMTG	8	41
sub-MU2-s1	LMTG	8	43
sub-MU2-s1	LMTG	8	44
sub-MU2-s1	LMTG	8	48
sub-MU2-s1	LMTG	8	49
sub-MU2-s1	LMTG	8	50
sub-MU2-s1	LMTG	8	55
sub-MU2-s1	LMTG	8	59
sub-MU2-s1	LMTG	8	60
sub-MU2-s1	LMTG	8	62
sub-MU2-s1	LMTG	8	63
sub-MU2-s1	LMTG	8	64
sub-MU2-s1	LMTG	8	71
sub-MU2-s1	LMTG	8	72
sub-MU2-s1	LMTG	8	73
sub-MU2-s1	LMTG	8	74
sub-MU2-s1	LMTG	8	78
sub-MU2-s1	LMTG	8	79
sub-MU2-s1	LMTG	8	81
sub-MU2-s1	LMTG	8	83
sub-MU2-s1	LMTG	8	84
sub-MU2-s1	LMTG	8	88
sub-MU2-s1	LMTG	8	90
sub-MU2-s1	LMTG	8	92
sub-MU2-s1	LMTG	8	97
sub-MU2-s1	LMTG	8	99
sub-MU2-s1	LMTG	8	100
sub-MU2-s1	LMTG	8	101
sub-MU2-s1	LMTG	8	104
sub-MU2-s1	LMTG	8	108
sub-MU2-s1	LMTG	9	1
sub-MU2-s1	LMTG	9	2
sub-MU2-s1	LMTG	9	3
sub-MU2-s1	LMTG	9	4
sub-MU2-s1	LMTG	9	6
sub-MU2-s1	LMTG	9	7
sub-MU2-s1	LMTG	9	8
sub-MU2-s1	LMTG	9	9
sub-MU2-s1	LMTG	9	10
sub-MU2-s1	LMTG	9	11
sub-MU2-s1	LMTG	9	12
sub-MU2-s1	LMTG	9	13
sub-MU2-s1	LMTG	9	14
sub-MU2-s1	LMTG	9	15
