subject	region	channel	trial_idx
sub-MU2-s2	LMTG	17	9
sub-MU2-s2	LMTG	17	11
sub-MU2-s2	LMTG	17	12
sub-MU2-s2	LMTG	17	13
sub-MU2-s2	LMTG	17	14
sub-MU2-s2	LMTG	17	18
sub-MU2-s2	LMTG	17	24
sub-MU2-s2	LMTG	17	25
sub-MU2-s2	LMTG	17	26
sub-MU2-s2	LMTG	17	27
sub-MU2-s2	LMTG	17	29
sub-MU2-s2	LMTG	17	30
sub-MU2-s2	LMTG	17	31
sub-MU2-s2	LMTG	17	32
sub-MU2-s2	LMTG	17	33
sub-MU2-s2	LMTG	17	34
sub-MU2-s2	LMTG	17	37
sub-MU2-s2	LMTG	17	38
sub-MU2-s2	LMTG	17	39
sub-MU2-s2	LMTG	17	40
sub-MU2-s2	LMTG	17	41
sub-MU2-s2	LMTG	17	42
sub-MU2-s2	LMTG	17	43
sub-MU2-s2	LMTG	17	44
sub-MU2-s2	LMTG	17	48
sub-MU2-s2	LMTG	17	49
sub-MU2-s2	LMTG	17	50
sub-MU2-s2	LMTG	17	51
sub-MU2-s2	LMTG	17	52
sub-MU2-s2	LMTG	17	53
sub-MU2-s2	LMTG	17	54
sub-MU2-s2	LMTG	17	55
sub-MU2-s2	LMTG	17	56
sub-MU2-s2	LMTG	17	57
sub-MU2-s2	LMTG	17	58
sub-MU2-s2	LMTG	17	59
sub-MU2-s2	LMTG	17	60
sub-MU2-s2	LMTG	17	61
sub-MU2-s2	LMTG	17	62
sub-MU2-s2	LMTG	17	65
sub-MU2-s2	LMTG	17	66
sub-MU2-s2	LMTG	17	68
sub-MU2-s2	LMTG	17	69
sub-MU2-s2	LMTG	17	72
sub-MU2-s2	LMTG	17	73
sub-MU2-s2	LMTG	17	74
sub-MU2-s2	LMTG	17	75
sub-MU2-s2	LMTG	17	83
sub-MU2-s2	LMTG	17	84
sub-MU2-s2	LMTG	17	86
sub-MU2-s2	LMTG	17	87
sub-MU2-s2	LMTG	17	88
sub-MU2-s2	LMTG	17	91
sub-MU2-s2	LMTG	17	94
sub-MU2-s2	LMTG	17	95
sub-MU2-s2	LMTG	17	97
sub-MU2-s2	LMTG	17	98
sub-MU2-s2	LMTG	17	99
sub-MU2-s2	LMTG	17	100
sub-MU2-s2	LMTG	17	101
sub-MU2-s2	LMTG	17	102
sub-MU2-s2	LMTG	17	103
sub-MU2-s2	LMTG	18	1
sub-MU2-s2	LMTG	18	2
sub-MU2-s2	LMTG	18	4
sub-MU2-s2	LMTG	18	5
sub-MU2-s2	LMTG	18	7
sub-MU2-s2	LMTG	18	9
sub-MU2-s2	LMTG	18	11
sub-MU2-s2	LMTG	18	12
sub-MU2-s2	LMTG	18	13
sub-MU2-s2	LMTG	18	18
sub-MU2-s2	LMTG	18	24
sub-MU2-s2	LMTG	18	25
sub-MU2-s2	LMTG	18	26
sub-MU2-s2	LMTG	18	27
sub-MU2-s2	LMTG	18	29
sub-MU2-s2	LMTG	18	30
sub-MU2-s2	LMTG	18	31
sub-MU2-s2	LMTG	18	32
sub-MU2-s2	LMTG	18	33
sub-MU2-s2	LMTG	18	34
sub-MU2-s2	LMTG	18	37
sub-MU2-s2	LMTG	18	38
sub-MU2-s2	LMTG	18	39
sub-MU2-s2	LMTG	18	40
sub-MU2-s2	LMTG	18	41
sub-MU2-s2	LMTG	18	42
sub-MU2-s2	LMTG	18	43
sub-MU2-s2	LMTG	18	44
sub-MU2-s2	LMTG	18	48
sub-MU2-s2	LMTG	18	49
sub-MU2-s2	LMTG	18	50
sub-MU2-s2	LMTG	18	51
sub-MU2-s2	LMTG	18	52
sub-MU2-s2	LMTG	18	53
sub-MU2-s2	LMTG	18	54
sub-MU2-s2	LMTG	18	55
sub-MU2-s2	LMTG	18	56
sub-MU2-s2	LMTG	18	57
sub-MU2-s2	LMTG	18	58
sub-MU2-s2	LMTG	18	59
sub-MU2-s2	LMTG	18	60
sub-MU2-s2	LMTG	18	61
sub-MU2-s2	LMTG	18	62
sub-MU2-s2	LMTG	18	65
sub-MU2-s2	LMTG	18	66
sub-MU2-s2	LMTG	18	68
sub-MU2-s2	LMTG	18	69
sub-MU2-s2	LMTG	18	72
sub-MU2-s2	LMTG	18	73
sub-MU2-s2	LMTG	18	74
sub-MU2-s2	LMTG	18	75
sub-MU2-s2	LMTG	18	81
sub-MU2-s2	LMTG	18	83
sub-MU2-s2	LMTG	18	84
sub-MU2-s2	LMTG	18	86
sub-MU2-s2	LMTG	18	87
sub-MU2-s2	LMTG	18	88
sub-MU2-s2	LMTG	18	91
sub-MU2-s2	LMTG	18	94
sub-MU2-s2	LMTG	18	95
sub-MU2-s2	LMTG	18	97
sub-MU2-s2	LMTG	18	98
sub-MU2-s2	LMTG	18	99
sub-MU2-s2	LMTG	18	100
sub-MU2-s2	LMTG	18	101
sub-MU2-s2	LMTG	18	102
sub-MU2-s2	LMTG	18	103
sub-MU2-s2	LMTG	23	1
sub-MU2-s2	LMTG	23	2
sub-MU2-s2	LMTG	23	3
sub-MU2-s2	LMTG	23	4
sub-MU2-s2	LMTG	23	5
sub-MU2-s2	LMTG	23	7
sub-MU2-s2	LMTG	23	8
sub-MU2-s2	LMTG	23	9
sub-MU2-s2	LMTG	23	10
sub-MU2-s2	LMTG	23	11
sub-MU2-s2	LMTG	23	12
sub-MU2-s2	LMTG	23	13
sub-MU2-s2	LMTG	23	14
sub-MU2-s2	LMTG	23	15
sub-MU2-s2	LMTG	23	17
sub-MU2-s2	LMTG	23	18
sub-MU2-s2	LMTG	23	22
sub-MU2-s2	LMTG	23	24
sub-MU2-s2	LMTG	23	25
sub-MU2-s2	LMTG	23	26
sub-MU2-s2	LMTG	23	27
sub-MU2-s2	LMTG	23	29
sub-MU2-s2	LMTG	23	30
sub-MU2-s2	LMTG	23	31
sub-MU2-s2	LMTG	23	32
sub-MU2-s2	LMTG	23	33
sub-MU2-s2	LMTG	23	34
sub-MU2-s2	LMTG	23	37
sub-MU2-s2	LMTG	23	38
sub-MU2-s2	LMTG	23	39
sub-MU2-s2	LMTG	23	41
sub-MU2-s2	LMTG	23	42
sub-MU2-s2	LMTG	23	43
sub-MU2-s2	LMTG	23	44
sub-MU2-s2	LMTG	23	48
sub-MU2-s2	LMTG	23	49
sub-MU2-s2	LMTG	23	50
sub-MU2-s2	LMTG	23	51
sub-MU2-s2	LMTG	23	52
sub-MU2-s2	LMTG	23	53
sub-MU2-s2	LMTG	23	54
sub-MU2-s2	LMTG	23	55
sub-MU2-s2	LMTG	23	56
sub-MU2-s2	LMTG	23	57
sub-MU2-s2	LMTG	23	58
sub-MU2-s2	LMTG	23	59
sub-MU2-s2	LMTG	23	60
sub-MU2-s2	LMTG	23	61
sub-MU2-s2	LMTG	23	62
sub-MU2-s2	LMTG	23	65
sub-MU2-s2	LMTG	23	66
sub-MU2-s2	LMTG	23	68
sub-MU2-s2	LMTG	23	69
sub-MU2-s2	LMTG	23	70
sub-MU2-s2	LMTG	23	72
sub-MU2-s2	LMTG	23	73
sub-MU2-s2	LMTG	23	74
sub-MU2-s2	LMTG	23	75
sub-MU2-s2	LMTG	23	80
sub-MU2-s2	LMTG	23	81
sub-MU2-s2	LMTG	23	83
sub-MU2-s2	LMTG	23	84
sub-MU2-s2	LMTG	23	86
sub-MU2-s2	LMTG	23	87
sub-MU2-s2	LMTG	23	88
sub-MU2-s2	LMTG	23	91
sub-MU2-s2	LMTG	23	94
sub-MU2-s2	LMTG	23	95
sub-MU2-s2	LMTG	23	97
sub-MU2-s2	LMTG	23	98
sub-MU2-s2	LMTG	23	99
sub-MU2-s2	LMTG	23	100
sub-MU2-s2	LMTG	23	101
sub-MU2-s2	LMTG	23	102
sub-MU2-s2	LMTG	23	103
sub-MU2-s2	LMTG	24	1
sub-MU2-s2	LMTG	24	2
sub-MU2-s2	LMTG	24	3
sub-MU2-s2	LMTG	24	4
sub-MU2-s2	LMTG	24	5
sub-MU2-s2	LMTG	24	7
sub-MU2-s2	LMTG	24	8
sub-MU2-s2	LMTG	24	9
sub-MU2-s2	LMTG	24	10
sub-MU2-s2	LMTG	24	11
sub-MU2-s2	LMTG	24	12
sub-MU2-s2	LMTG	24	13
sub-MU2-s2	LMTG	24	14
sub-MU2-s2	LMTG	24	15
sub-MU2-s2	LMTG	24	17
sub-MU2-s2	LMTG	24	18
sub-MU2-s2	LMTG	24	22
sub-MU2-s2	LMTG	24	24
sub-MU2-s2	LMTG	24	25
sub-MU2-s2	LMTG	24	26
sub-MU2-s2	LMTG	24	27
sub-MU2-s2	LMTG	24	29
sub-MU2-s2	LMTG	24	30
sub-MU2-s2	LMTG	24	31
sub-MU2-s2	LMTG	24	32
sub-MU2-s2	LMTG	24	33
sub-MU2-s2	LMTG	24	34
sub-MU2-s2	LMTG	24	37
sub-MU2-s2	LMTG	24	38
sub-MU2-s2	LMTG	24	39
sub-MU2-s2	LMTG	24	41
sub-MU2-s2	LMTG	24	42
sub-MU2-s2	LMTG	24	43
sub-MU2-s2	LMTG	24	44
sub-MU2-s2	LMTG	24	48
sub-MU2-s2	LMTG	24	49
sub-MU2-s2	LMTG	24	50
sub-MU2-s2	LMTG	24	51
sub-MU2-s2	LMTG	24	52
sub-MU2-s2	LMTG	24	53
sub-MU2-s2	LMTG	24	54
sub-MU2-s2	LMTG	24	55
sub-MU2-s2	LMTG	24	56
sub-MU2-s2	LMTG	24	57
sub-MU2-s2	LMTG	24	58
sub-MU2-s2	LMTG	24	59
sub-MU2-s2	LMTG	24	60
sub-MU2-s2	LMTG	24	61
sub-MU2-s2	LMTG	24	62
sub-MU2-s2	LMTG	24	65
sub-MU2-s2	LMTG	24	66
sub-MU2-s2	LMTG	24	68
sub-MU2-s2	LMTG	24	69
sub-MU2-s2	LMTG	24	70
sub-MU2-s2	LMTG	24	71
sub-MU2-s2	LMTG	24	72
sub-MU2-s2	LMTG	24	73
sub-MU2-s2	LMTG	24	74
sub-MU2-s2	LMTG	24	75
sub-MU2-s2	LMTG	24	80
sub-MU2-s2	LMTG	24	81
sub-MU2-s2	LMTG	24	83
sub-MU2-s2	LMTG	24	84
sub-MU2-s2	LMTG	24	86
sub-MU2-s2	LMTG	24	87
sub-MU2-s2	LMTG	24	88
sub-MU2-s2	LMTG	24	89
sub-MU2-s2	LMTG	24	91
sub-MU2-s2	LMTG	24	94
sub-MU2-s2	LMTG	24	95
sub-MU2-s2	LMTG	24	97
sub-MU2-s2	LMTG	24	98
sub-MU2-s2	LMTG	24	99
sub-MU2-s2	LMTG	24	100
sub-MU2-s2	LMTG	24	101
sub-MU2-s2	LMTG	24	102
sub-MU2-s2	LMTG	24	103
sub-MU2-s2	LMTG	25	1
sub-MU2-s2	LMTG	25	2
sub-MU2-s2	LMTG	25	3
sub-MU2-s2	LMTG	25	4
sub-MU2-s2	LMTG	25	5
sub-MU2-s2	LMTG	25	7
sub-MU2-s2	LMTG	25	8
sub-MU2-s2	LMTG	25	9
sub-MU2-s2	LMTG	25	10
sub-MU2-s2	LMTG	25	11
sub-MU2-s2	LMTG	25	12
sub-MU2-s2	LMTG	25	13
sub-MU2-s2	LMTG	25	14
sub-MU2-s2	LMTG	25	15
sub-MU2-s2	LMTG	25	17
sub-MU2-s2	LMTG	25	18
sub-MU2-s2	LMTG	25	22
sub-MU2-s2	LMTG	25	24
sub-MU2-s2	LMTG	25	25
sub-MU2-s2	LMTG	25	26
sub-MU2-s2	LMTG	25	27
sub-MU2-s2	LMTG	25	29
sub-MU2-s2	LMTG	25	30
sub-MU2-s2	LMTG	25	31
sub-MU2-s2	LMTG	25	32
sub-MU2-s2	LMTG	25	33
sub-MU2-s2	LMTG	25	34
sub-MU2-s2	LMTG	25	37
sub-MU2-s2	LMTG	25	38
sub-MU2-s2	LMTG	25	39
sub-MU2-s2	LMTG	25	41
sub-MU2-s2	LMTG	25	42
sub-MU2-s2	LMTG	25	43
sub-MU2-s2	LMTG	25	44
sub-MU2-s2	LMTG	25	48
sub-MU2-s2	LMTG	25	49
sub-MU2-s2	LMTG	25	50
sub-MU2-s2	LMTG	25	51
sub-MU2-s2	LMTG	25	52
sub-MU2-s2	LMTG	25	53
sub-MU2-s2	LMTG	25	54
sub-MU2-s2	LMTG	25	55
sub-MU2-s2	LMTG	25	56
sub-MU2-s2	LMTG	25	57
sub-MU2-s2	LMTG	25	58
sub-MU2-s2	LMTG	25	59
sub-MU2-s2	LMTG	25	60
sub-MU2-s2	LMTG	25	61
sub-MU2-s2	LMTG	25	62
sub-MU2-s2	LMTG	25	65
sub-MU2-s2	LMTG	25	66
sub-MU2-s2	LMTG	25	68
sub-MU2-s2	LMTG	25	69
sub-MU2-s2	LMTG	25	70
sub-MU2-s2	LMTG	25	71
sub-MU2-s2	LMTG	25	72
sub-MU2-s2	LMTG	25	73
sub-MU2-s2	LMTG	25	74
sub-MU2-s2	LMTG	25	75
sub-MU2-s2	LMTG	25	80
sub-MU2-s2	LMTG	25	81
sub-MU2-s2	LMTG	25	83
sub-MU2-s2	LMTG	25	84
sub-MU2-s2	LMTG	25	86
sub-MU2-s2	LMTG	25	87
sub-MU2-s2	LMTG	25	88
sub-MU2-s2	LMTG	25	89
sub-MU2-s2	LMTG	25	91
sub-MU2-s2	LMTG	25	94
sub-MU2-s2	LMTG	25	95
sub-MU2-s2	LMTG	25	97
sub-MU2-s2	LMTG	25	99
sub-MU2-s2	LMTG	25	100
sub-MU2-s2	LMTG	25	101
sub-MU2-s2	LMTG	25	102
sub-MU2-s2	LMTG	25	103
sub-MU2-s2	LMTG	97	1
sub-MU2-s2	LMTG	97	2
sub-MU2-s2	LMTG	97	3
sub-MU2-s2	LMTG	97	4
sub-MU2-s2	LMTG	97	5
sub-MU2-s2	LMTG	97	7
sub-MU2-s2	LMTG	97	8
sub-MU2-s2	LMTG	97	9
sub-MU2-s2	LMTG	97	10
sub-MU2-s2	LMTG	97	11
sub-MU2-s2	LMTG	97	12
sub-MU2-s2	LMTG	97	13
sub-MU2-s2	LMTG	97	14
sub-MU2-s2	LMTG	97	15
sub-MU2-s2	LMTG	97	17
sub-MU2-s2	LMTG	97	18
sub-MU2-s2	LMTG	97	22
sub-MU2-s2	LMTG	97	24
sub-MU2-s2	LMTG	97	25
sub-MU2-s2	LMTG	97	26
sub-MU2-s2	LMTG	97	27
sub-MU2-s2	LMTG	97	29
sub-MU2-s2	LMTG	97	30
sub-MU2-s2	LMTG	97	31
sub-MU2-s2	LMTG	97	32
sub-MU2-s2	LMTG	97	33
sub-MU2-s2	LMTG	97	34
sub-MU2-s2	LMTG	97	37
sub-MU2-s2	LMTG	97	38
sub-MU2-s2	LMTG	97	39
sub-MU2-s2	LMTG	97	40
sub-MU2-s2	LMTG	97	41
sub-MU2-s2	LMTG	97	42
sub-MU2-s2	LMTG	97	43
sub-MU2-s2	LMTG	97	44
sub-MU2-s2	LMTG	97	48
sub-MU2-s2	LMTG	97	49
sub-MU2-s2	LMTG	97	50
sub-MU2-s2	LMTG	97	51
sub-MU2-s2	LMTG	97	52
sub-MU2-s2	LMTG	97	53
sub-MU2-s2	LMTG	97	54
sub-MU2-s2	LMTG	97	55
sub-MU2-s2	LMTG	97	56
sub-MU2-s2	LMTG	97	57
sub-MU2-s2	LMTG	97	59
sub-MU2-s2	LMTG	97	60
sub-MU2-s2	LMTG	97	61
sub-MU2-s2	LMTG	97	62
sub-MU2-s2	LMTG	97	65
sub-MU2-s2	LMTG	97	66
sub-MU2-s2	LMTG	97	68
sub-MU2-s2	LMTG	97	69
sub-MU2-s2	LMTG	97	71
sub-MU2-s2	LMTG	97	73
sub-MU2-s2	LMTG	97	74
sub-MU2-s2	LMTG	97	75
sub-MU2-s2	LMTG	97	81
sub-MU2-s2	LMTG	97	84
sub-MU2-s2	LMTG	97	86
sub-MU2-s2	LMTG	97	87
sub-MU2-s2	LMTG	97	88
sub-MU2-s2	LMTG	97	89
sub-MU2-s2	LMTG	97	91
sub-MU2-s2	LMTG	97	95
sub-MU2-s2	LMTG	97	97
sub-MU2-s2	LMTG	97	98
sub-MU2-s2	LMTG	97	99
sub-MU2-s2	LMTG	97	100
sub-MU2-s2	LMTG	97	101
sub-MU2-s2	LMTG	97	102
sub-MU2-s2	LMTG	97	103
sub-MU2-s2	LMTG	98	1
sub-MU2-s2	LMTG	98	2
sub-MU2-s2	LMTG	98	3
sub-MU2-s2	LMTG	98	4
sub-MU2-s2	LMTG	98	5
sub-MU2-s2	LMTG	98	7
sub-MU2-s2	LMTG	98	8
sub-MU2-s2	LMTG	98	9
sub-MU2-s2	LMTG	98	10
sub-MU2-s2	LMTG	98	11
sub-MU2-s2	LMTG	98	12
sub-MU2-s2	LMTG	98	13
sub-MU2-s2	LMTG	98	14
sub-MU2-s2	LMTG	98	15
sub-MU2-s2	LMTG	98	17
sub-MU2-s2	LMTG	98	18
sub-MU2-s2	LMTG	98	22
sub-MU2-s2	LMTG	98	24
sub-MU2-s2	LMTG	98	25
sub-MU2-s2	LMTG	98	26
sub-MU2-s2	LMTG	98	27
sub-MU2-s2	LMTG	98	29
sub-MU2-s2	LMTG	98	30
sub-MU2-s2	LMTG	98	31
sub-MU2-s2	LMTG	98	32
sub-MU2-s2	LMTG	98	33
sub-MU2-s2	LMTG	98	34
sub-MU2-s2	LMTG	98	37
sub-MU2-s2	LMTG	98	38
sub-MU2-s2	LMTG	98	39
sub-MU2-s2	LMTG	98	40
sub-MU2-s2	LMTG	98	41
sub-MU2-s2	LMTG	98	42
sub-MU2-s2	LMTG	98	43
sub-MU2-s2	LMTG	98	44
sub-MU2-s2	LMTG	98	48
sub-MU2-s2	LMTG	98	49
sub-MU2-s2	LMTG	98	50
sub-MU2-s2	LMTG	98	51
sub-MU2-s2	LMTG	98	52
sub-MU2-s2	LMTG	98	53
sub-MU2-s2	LMTG	98	54
sub-MU2-s2	LMTG	98	55
sub-MU2-s2	LMTG	98	56
sub-MU2-s2	LMTG	98	57
sub-MU2-s2	LMTG	98	59
sub-MU2-s2	LMTG	98	60
sub-MU2-s2	LMTG	98	61
sub-MU2-s2	LMTG	98	62
sub-MU2-s2	LMTG	98	65
sub-MU2-s2	LMTG	98	66
sub-MU2-s2	LMTG	98	68
sub-MU2-s2	LMTG	98	69
sub-MU2-s2	LMTG	98	71
sub-MU2-s2	LMTG	98	73
sub-MU2-s2	LMTG	98	74
sub-MU2-s2	LMTG	98	75
sub-MU2-s2	LMTG	98	81
sub-MU2-s2	LMTG	98	86
sub-MU2-s2	LMTG	98	87
sub-MU2-s2	LMTG	98	88
sub-MU2-s2	LMTG	98	89
sub-MU2-s2	LMTG	98	91
sub-MU2-s2	LMTG	98	95
sub-MU2-s2	LMTG	98	97
sub-MU2-s2	LMTG	98	98
sub-MU2-s2	LMTG	98	99
sub-MU2-s2	LMTG	98	100
sub-MU2-s2	LMTG	98	101
sub-MU2-s2	LMTG	98	102
sub-MU2-s2	LMTG	98	103
sub-MU2-s2	LMTG	99	1
sub-MU2-s2	LMTG	99	2
sub-MU2-s2	LMTG	99	3
sub-MU2-s2	LMTG	99	4
sub-MU2-s2	LMTG	99	5
sub-MU2-s2	LMTG	99	7
sub-MU2-s2	LMTG	99	8
sub-MU2-s2	LMTG	99	9
sub-MU2-s2	LMTG	99	10
sub-MU2-s2	LMTG	99	11
sub-MU2-s2	LMTG	99	12
sub-MU2-s2	LMTG	99	13
sub-MU2-s2	LMTG	99	14
sub-MU2-s2	LMTG	99	15
sub-MU2-s2	LMTG	99	17
sub-MU2-s2	LMTG	99	18
sub-MU2-s2	LMTG	99	22
sub-MU2-s2	LMTG	99	24
sub-MU2-s2	LMTG	99	25
sub-MU2-s2	LMTG	99	26
sub-MU2-s2	LMTG	99	27
sub-MU2-s2	LMTG	99	29
sub-MU2-s2	LMTG	99	30
sub-MU2-s2	LMTG	99	31
sub-MU2-s2	LMTG	99	32
sub-MU2-s2	LMTG	99	33
sub-MU2-s2	LMTG	99	34
sub-MU2-s2	LMTG	99	37
sub-MU2-s2	LMTG	99	38
sub-MU2-s2	LMTG	99	39
sub-MU2-s2	LMTG	99	40
sub-MU2-s2	LMTG	99	41
sub-MU2-s2	LMTG	99	42
sub-MU2-s2	LMTG	99	43
sub-MU2-s2	LMTG	99	44
sub-MU2-s2	LMTG	99	48
sub-MU2-s2	LMTG	99	49
sub-MU2-s2	LMTG	99	50
sub-MU2-s2	LMTG	99	52
sub-MU2-s2	LMTG	99	53
sub-MU2-s2	LMTG	99	54
sub-MU2-s2	LMTG	99	55
sub-MU2-s2	LMTG	99	56
sub-MU2-s2	LMTG	99	57
sub-MU2-s2	LMTG	99	58
sub-MU2-s2	LMTG	99	59
sub-MU2-s2	LMTG	99	60
sub-MU2-s2	LMTG	99	61
sub-MU2-s2	LMTG	99	62
sub-MU2-s2	LMTG	99	65
sub-MU2-s2	LMTG	99	66
sub-MU2-s2	LMTG	99	68
sub-MU2-s2	LMTG	99	69
sub-MU2-s2	LMTG	99	70
sub-MU2-s2	LMTG	99	71
sub-MU2-s2	LMTG	99	72
sub-MU2-s2	LMTG	99	73
sub-MU2-s2	LMTG	99	74
sub-MU2-s2	LMTG	99	75
sub-MU2-s2	LMTG	99	80
sub-MU2-s2	LMTG	99	81
sub-MU2-s2	LMTG	99	83
sub-MU2-s2	LMTG	99	86
sub-MU2-s2	LMTG	99	88
sub-MU2-s2	LMTG	99	89
sub-MU2-s2	LMTG	99	91
sub-MU2-s2	LMTG	99	94
sub-MU2-s2	LMTG	99	95
sub-MU2-s2	LMTG	99	97
sub-MU2-s2	LMTG	99	98
sub-MU2-s2	LMTG	99	99
sub-MU2-s2	LMTG	99	100
sub-MU2-s2	LMTG	99	101
sub-MU2-s2	LMTG	99	102
sub-MU2-s2	LMTG	99	103
sub-MU2-s2	LMTG	100	1
sub-MU2-s2	LMTG	100	2
sub-MU2-s2	LMTG	100	3
sub-MU2-s2	LMTG	100	4
sub-MU2-s2	LMTG	100	5
sub-MU2-s2	LMTG	100	7
sub-MU2-s2	LMTG	100	8
sub-MU2-s2	LMTG	100	9
sub-MU2-s2	LMTG	100	10
sub-MU2-s2	LMTG	100	11
sub-MU2-s2	LMTG	100	12
sub-MU2-s2	LMTG	100	13
sub-MU2-s2	LMTG	100	14
sub-MU2-s2	LMTG	100	15
sub-MU2-s2	LMTG	100	17
sub-MU2-s2	LMTG	100	18
sub-MU2-s2	LMTG	100	22
sub-MU2-s2	LMTG	100	24
sub-MU2-s2	LMTG	100	25
sub-MU2-s2	LMTG	100	26
sub-MU2-s2	LMTG	100	27
sub-MU2-s2	LMTG	100	29
sub-MU2-s2	LMTG	100	30
sub-MU2-s2	LMTG	100	31
sub-MU2-s2	LMTG	100	32
sub-MU2-s2	LMTG	100	33
sub-MU2-s2	LMTG	100	34
sub-MU2-s2	LMTG	100	37
sub-MU2-s2	LMTG	100	38
sub-MU2-s2	LMTG	100	39
sub-MU2-s2	LMTG	100	41
sub-MU2-s2	LMTG	100	42
sub-MU2-s2	LMTG	100	43
sub-MU2-s2	LMTG	100	44
sub-MU2-s2	LMTG	100	48
