channel	perf1	perf2	perf3
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	0	1
65	1	0	0
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	0	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	0
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	0	1
66	1	0	0
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	0	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	0
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	0	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	0	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	0	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	0	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	0	1
97	1	0	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	0	1
97	1	0	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	0	0	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	0
97	1	1	1
97	1	1	1
97	1	1	1
97	0	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	1	1
97	1	0	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	0	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	0	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	0	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	0	1
98	1	0	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	0	1
98	1	0	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	0
98	1	1	1
98	1	1	1
98	0	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	1	1
98	1	0	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	0	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	0	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	0	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	0	1
99	1	0	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	0
99	1	1	1
99	1	1	1
99	0	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	1	1
99	1	0	1
99	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	0	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	0	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	0	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	0	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	0	1
110	1	0	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	0	1
110	1	0	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	0	0	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	1	1
110	1	1	0
110	1	1	1
110	1	0	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	0	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	1	1
110	1	0	1
110	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	0	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	0	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	0	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	0	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	0	1
112	1	0	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	0	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	0	0	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	1	1
112	1	1	0
112	1	1	1
112	1	0	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	0	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	1	1
112	1	0	1
112	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	0	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	0	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	0	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	0	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	0	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	0	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	0	0	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	0
113	1	1	1
113	1	1	0
113	1	0	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	0	1	1
113	1	1	1
113	1	1	1
113	1	1	1
113	1	0	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	0	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	0	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	0	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	0	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	0	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	0	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	0	0	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	0
114	1	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	0	1	1
114	1	1	1
114	1	1	1
114	1	1	1
114	1	0	1
