subject	region	channel	trial_idx
sub-MU4	LMFG	103	10
sub-MU4	LMFG	103	11
sub-MU4	LMFG	103	12
sub-MU4	LMFG	103	13
sub-MU4	LMFG	103	14
sub-MU4	LMFG	103	15
sub-MU4	LMFG	103	17
sub-MU4	LMFG	103	18
sub-MU4	LMFG	103	19
sub-MU4	LMFG	103	20
sub-MU4	LMFG	103	21
sub-MU4	LMFG	103	22
sub-MU4	LMFG	103	23
sub-MU4	LMFG	103	24
sub-MU4	LMFG	103	26
sub-MU4	LMFG	103	27
sub-MU4	LMFG	103	28
sub-MU4	LMFG	103	29
sub-MU4	LMFG	103	31
sub-MU4	LMFG	103	32
sub-MU4	LMFG	103	33
sub-MU4	LMFG	103	34
sub-MU4	LMFG	103	36
sub-MU4	LMFG	103	37
sub-MU4	LMFG	103	39
sub-MU4	LMFG	103	40
sub-MU4	LMFG	103	41
sub-MU4	LMFG	103	42
sub-MU4	LMFG	103	43
sub-MU4	LMFG	103	44
sub-MU4	LMFG	103	45
sub-MU4	LMFG	103	46
sub-MU4	LMFG	103	47
sub-MU4	LMFG	103	48
sub-MU4	LMFG	103	50
sub-MU4	LMFG	103	51
sub-MU4	LMFG	103	52
sub-MU4	LMFG	103	53
sub-MU4	LMFG	103	54
sub-MU4	LMFG	103	55
sub-MU4	LMFG	103	56
sub-MU4	LMFG	103	57
sub-MU4	LMFG	103	58
sub-MU4	LMFG	103	59
sub-MU4	LMFG	103	61
sub-MU4	LMFG	103	62
sub-MU4	LMFG	103	64
sub-MU4	LMFG	103	66
sub-MU4	LMFG	103	67
sub-MU4	LMFG	103	68
sub-MU4	LMFG	103	69
sub-MU4	LMFG	103	70
sub-MU4	LMFG	103	72
sub-MU4	LMFG	103	73
sub-MU4	LMFG	103	74
sub-MU4	LMFG	103	75
sub-MU4	LMFG	103	76
sub-MU4	LMFG	103	77
sub-MU4	LMFG	103	79
sub-MU4	LMFG	103	80
sub-MU4	LMFG	103	82
sub-MU4	LMFG	103	83
sub-MU4	LMFG	103	85
sub-MU4	LMFG	103	86
sub-MU4	LMFG	103	87
sub-MU4	LMFG	103	88
sub-MU4	LMFG	103	89
sub-MU4	LMFG	103	90
sub-MU4	LMFG	103	92
sub-MU4	LMFG	103	93
sub-MU4	LMFG	103	94
sub-MU4	LMFG	103	95
sub-MU4	LMFG	103	96
sub-MU4	LMFG	103	97
sub-MU4	LMFG	103	98
sub-MU4	LMFG	103	99
sub-MU4	LMFG	103	100
sub-MU4	LMFG	103	101
sub-MU4	LMFG	103	102
sub-MU4	LMFG	103	103
sub-MU4	LMFG	103	104
sub-MU4	LMFG	103	105
sub-MU4	LMFG	103	107
sub-MU4	LMFG	103	108
sub-MU4	LMFG	104	1
sub-MU4	LMFG	104	2
sub-MU4	LMFG	104	3
sub-MU4	LMFG	104	4
sub-MU4	LMFG	104	5
sub-MU4	LMFG	104	6
sub-MU4	LMFG	104	7
sub-MU4	LMFG	104	8
sub-MU4	LMFG	104	9
sub-MU4	LMFG	104	10
sub-MU4	LMFG	104	11
sub-MU4	LMFG	104	12
sub-MU4	LMFG	104	13
sub-MU4	LMFG	104	14
sub-MU4	LMFG	104	15
sub-MU4	LMFG	104	16
sub-MU4	LMFG	104	17
sub-MU4	LMFG	104	18
sub-MU4	LMFG	104	19
sub-MU4	LMFG	104	20
sub-MU4	LMFG	104	21
sub-MU4	LMFG	104	22
sub-MU4	LMFG	104	23
sub-MU4	LMFG	104	24
sub-MU4	LMFG	104	25
sub-MU4	LMFG	104	26
sub-MU4	LMFG	104	27
sub-MU4	LMFG	104	28
sub-MU4	LMFG	104	29
sub-MU4	LMFG	104	30
sub-MU4	LMFG	104	31
sub-MU4	LMFG	104	32
sub-MU4	LMFG	104	33
sub-MU4	LMFG	104	34
sub-MU4	LMFG	104	35
sub-MU4	LMFG	104	36
sub-MU4	LMFG	104	37
sub-MU4	LMFG	104	38
sub-MU4	LMFG	104	39
sub-MU4	LMFG	104	40
sub-MU4	LMFG	104	41
sub-MU4	LMFG	104	43
sub-MU4	LMFG	104	44
sub-MU4	LMFG	104	45
sub-MU4	LMFG	104	46
sub-MU4	LMFG	104	47
sub-MU4	LMFG	104	48
sub-MU4	LMFG	104	49
sub-MU4	LMFG	104	50
sub-MU4	LMFG	104	51
sub-MU4	LMFG	104	52
sub-MU4	LMFG	104	53
sub-MU4	LMFG	104	54
sub-MU4	LMFG	104	55
sub-MU4	LMFG	104	58
sub-MU4	LMFG	104	59
sub-MU4	LMFG	104	60
sub-MU4	LMFG	104	62
sub-MU4	LMFG	104	63
sub-MU4	LMFG	104	64
sub-MU4	LMFG	104	65
sub-MU4	LMFG	104	66
sub-MU4	LMFG	104	67
sub-MU4	LMFG	104	68
sub-MU4	LMFG	104	69
sub-MU4	LMFG	104	70
sub-MU4	LMFG	104	71
sub-MU4	LMFG	104	72
sub-MU4	LMFG	104	73
sub-MU4	LMFG	104	74
sub-MU4	LMFG	104	75
sub-MU4	LMFG	104	76
sub-MU4	LMFG	104	77
sub-MU4	LMFG	104	79
sub-MU4	LMFG	104	80
sub-MU4	LMFG	104	81
sub-MU4	LMFG	104	82
sub-MU4	LMFG	104	83
sub-MU4	LMFG	104	85
sub-MU4	LMFG	104	86
sub-MU4	LMFG	104	87
sub-MU4	LMFG	104	88
sub-MU4	LMFG	104	89
sub-MU4	LMFG	104	90
sub-MU4	LMFG	104	92
sub-MU4	LMFG	104	93
sub-MU4	LMFG	104	94
sub-MU4	LMFG	104	95
sub-MU4	LMFG	104	96
sub-MU4	LMFG	104	97
sub-MU4	LMFG	104	98
sub-MU4	LMFG	104	99
sub-MU4	LMFG	104	100
sub-MU4	LMFG	104	101
sub-MU4	LMFG	104	102
sub-MU4	LMFG	104	103
sub-MU4	LMFG	104	104
sub-MU4	LMFG	104	105
sub-MU4	LMFG	104	106
sub-MU4	LMFG	104	107
sub-MU4	LMFG	104	108
