channel	perf1	perf2	perf3
54	1	0	1
54	1	0	0
54	1	0	1
54	0	1	1
54	0	0	1
54	0	1	1
54	1	1	1
54	1	0	1
54	1	0	1
54	1	1	0
54	1	1	1
54	1	0	1
54	0	0	0
54	1	1	1
54	0	0	1
54	1	0	0
54	1	1	1
54	0	1	1
54	1	1	1
54	1	1	1
54	0	1	1
54	1	1	0
54	1	1	1
54	1	1	1
54	1	1	1
55	0	0	1
55	1	1	1
55	1	1	1
55	0	0	1
55	0	1	1
55	0	1	1
55	0	1	1
55	0	0	1
55	0	1	1
55	1	0	1
55	1	1	0
55	1	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	0	0
55	1	1	1
55	1	1	0
55	0	1	1
55	1	0	1
55	0	1	1
55	1	0	0
55	1	0	1
55	1	1	1
55	1	0	1
55	1	1	1
55	1	1	1
55	1	1	0
55	1	1	1
55	0	1	0
55	1	1	1
55	1	1	0
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	0
55	1	0	0
55	0	1	1
55	0	0	1
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	0	1
55	1	0	0
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	0	1	1
55	0	1	0
55	1	1	0
55	1	0	1
55	1	1	1
55	0	1	0
55	1	1	1
55	1	0	1
55	0	1	1
55	1	0	1
55	0	1	1
55	1	1	1
55	1	1	0
55	1	1	1
55	1	1	1
55	0	1	0
55	1	1	0
55	1	0	1
55	0	1	0
55	1	1	0
55	1	0	1
55	1	1	0
55	0	1	1
55	0	1	1
55	0	1	1
55	0	1	1
55	1	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	0	1
55	0	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	1	0	0
55	1	0	0
55	1	1	0
55	1	1	1
55	1	1	1
55	1	0	0
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	0
55	0	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	0	0	1
55	0	0	0
55	0	1	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	1	0	1
55	1	0	1
55	1	1	1
55	0	0	1
55	1	1	0
55	1	1	1
55	1	1	0
55	0	1	1
55	1	0	0
55	1	1	1
55	0	1	1
55	0	1	1
55	1	0	0
55	0	1	1
55	0	1	0
55	1	0	0
55	0	1	1
55	1	1	1
55	1	1	0
55	1	1	1
55	1	1	0
55	1	0	0
55	1	1	0
55	1	1	1
55	1	1	1
55	1	1	1
55	1	1	0
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	0
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	0
55	0	1	0
55	1	1	1
55	1	0	1
55	0	0	1
55	0	0	1
55	1	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	0	1	1
55	0	0	1
55	1	1	1
55	0	0	0
55	0	1	1
55	1	1	1
55	1	0	0
55	1	0	1
55	1	0	0
55	1	0	1
55	0	1	1
55	0	0	1
55	0	1	1
55	1	1	1
55	1	0	1
55	1	0	1
55	1	1	0
55	1	1	1
55	1	0	0
55	1	0	1
55	0	0	0
55	1	1	1
55	0	0	1
55	1	1	1
55	0	1	1
55	1	1	1
55	1	1	1
55	0	1	1
55	1	1	0
55	1	1	1
55	1	1	1
55	1	1	1
56	0	0	1
56	1	1	1
56	1	1	1
56	0	0	1
56	0	1	1
56	0	1	1
56	0	1	1
56	0	0	1
56	0	1	1
56	1	0	1
56	1	1	0
56	1	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	0	0
56	1	1	1
56	1	1	0
56	0	1	1
56	1	0	1
56	0	1	1
56	1	0	0
56	1	0	1
56	1	1	1
56	1	0	1
56	1	1	1
56	1	1	1
56	1	1	0
56	1	1	1
56	0	1	0
56	1	1	1
56	1	1	0
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	0
56	1	0	0
56	0	1	1
56	0	0	1
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	0	1
56	1	0	0
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	0	0	1
56	1	1	1
56	1	1	1
56	0	1	1
56	0	1	1
56	0	1	0
56	1	1	0
56	1	0	1
56	1	1	1
56	0	1	0
56	1	1	1
56	1	0	1
56	0	1	1
56	1	0	1
56	0	1	1
56	1	1	1
56	1	1	0
56	1	1	1
56	1	1	1
56	0	1	0
56	1	1	0
56	1	0	1
56	0	1	0
56	1	1	0
56	1	0	1
56	1	1	0
56	0	1	1
56	0	1	1
56	0	1	1
56	0	1	1
56	1	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	0	1
56	0	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	0	1	1
56	1	0	0
56	1	0	0
56	1	1	0
56	1	1	1
56	1	1	1
56	1	0	0
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	0
56	0	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	0	0	1
56	0	0	0
56	0	1	1
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	1	0	1
56	1	0	1
56	1	1	1
56	0	0	1
56	1	1	0
56	1	1	1
56	1	1	0
56	1	1	1
56	0	1	1
56	1	0	0
56	1	1	1
56	0	1	1
56	0	1	1
56	1	0	0
56	0	1	1
56	0	1	0
56	1	0	0
56	0	1	1
56	1	1	1
56	1	1	0
56	1	1	1
56	1	1	0
56	1	0	0
56	1	1	0
56	1	1	1
56	1	1	1
56	1	1	1
56	1	1	0
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	0
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	0
56	0	1	0
56	1	1	1
56	1	0	1
56	0	0	1
56	0	0	1
56	1	1	1
56	1	1	1
56	1	1	1
56	0	1	1
56	0	1	1
56	0	0	1
56	1	1	1
56	0	0	0
56	0	1	1
56	1	1	1
56	1	0	0
56	1	0	1
56	1	0	0
56	1	0	1
56	0	1	1
56	0	0	1
56	0	1	1
56	1	1	1
56	1	0	1
56	1	0	1
56	1	1	0
56	1	1	1
56	1	0	0
56	1	0	1
56	0	0	0
56	1	1	1
56	0	0	1
56	1	0	0
56	1	1	1
56	0	1	1
56	1	1	1
56	1	1	1
56	0	1	1
56	1	1	0
56	1	1	1
56	1	1	1
56	1	1	1
57	0	0	1
57	1	1	1
57	1	1	1
57	0	0	1
57	0	1	1
57	0	1	1
57	0	1	1
57	0	0	1
57	0	1	1
57	1	0	1
57	1	1	0
57	1	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	0	0
57	1	1	1
57	1	1	0
57	0	1	1
57	1	0	1
57	0	1	1
57	1	0	0
57	1	0	1
57	1	1	1
57	1	0	1
57	1	1	1
57	1	1	1
57	1	1	0
57	1	1	1
57	0	1	0
57	1	1	1
57	1	1	0
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	0
57	1	0	0
57	0	1	1
57	0	0	1
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	0	1
57	1	0	0
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	0	0	1
57	1	1	1
57	1	1	1
57	0	1	1
57	0	1	1
57	0	1	0
57	1	1	0
57	1	0	1
57	1	1	1
57	0	1	0
57	1	1	1
57	1	0	1
57	0	1	1
57	1	0	1
57	0	1	1
57	1	1	1
57	1	1	0
57	1	1	1
57	1	1	1
57	0	1	0
57	1	1	0
57	1	0	1
57	0	1	0
57	1	1	0
57	1	0	1
57	1	1	0
57	0	1	1
57	0	1	1
57	0	1	1
57	0	1	1
57	1	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	0	1
57	0	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	0	1	1
57	1	0	0
57	1	0	0
57	1	1	0
57	1	1	1
57	1	1	1
57	1	0	0
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	0
57	0	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	0	0	1
57	0	0	0
57	0	1	1
57	1	1	1
57	0	1	1
57	1	1	1
57	1	0	1
57	1	0	1
57	1	1	1
57	1	1	0
57	1	1	1
57	1	1	0
57	1	1	1
57	0	1	1
57	1	0	0
57	0	1	1
57	0	1	1
57	1	0	0
57	0	1	1
57	0	1	0
57	1	0	0
57	0	1	1
57	1	1	1
57	1	1	0
57	1	1	1
57	1	1	0
57	1	0	0
57	1	1	0
57	1	1	1
57	1	1	1
57	1	1	1
57	1	1	0
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	0
57	1	1	1
57	1	1	1
57	1	1	0
57	0	1	0
57	1	1	1
57	1	0	1
57	0	0	1
57	0	0	1
57	1	1	1
57	1	1	1
57	1	1	1
57	0	1	1
57	0	1	1
57	0	0	1
57	1	1	1
57	0	0	0
57	0	1	1
57	1	1	1
57	1	0	0
57	1	0	1
57	1	0	0
57	1	0	1
57	0	1	1
57	0	0	1
57	0	1	1
57	1	1	1
57	1	0	1
57	1	0	1
57	1	1	0
57	1	1	1
57	1	0	0
57	1	0	1
57	0	0	0
57	1	1	1
57	0	0	1
57	1	0	0
57	1	1	1
57	0	1	1
57	1	1	1
57	1	1	1
57	0	1	1
57	1	1	0
57	1	1	1
57	1	1	1
57	1	1	1
58	0	0	1
58	1	1	1
58	1	1	1
58	0	0	1
58	0	1	1
58	0	1	1
58	0	0	1
58	0	1	1
58	1	0	1
58	1	0	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	0	0
58	1	1	1
58	1	1	0
58	1	1	1
58	1	0	1
58	1	1	1
58	1	1	1
58	1	1	0
58	0	1	0
58	1	1	1
58	1	1	0
58	1	1	1
58	0	1	1
58	1	1	1
58	1	1	0
58	1	0	0
58	0	1	1
58	0	0	1
58	1	1	1
58	1	1	1
58	0	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	0	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	0	1
58	1	0	0
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	0	1	0
58	1	1	0
58	0	1	0
58	1	0	1
58	0	1	1
58	1	0	1
58	1	1	0
58	1	1	1
58	0	1	0
58	1	1	0
58	0	1	0
58	1	1	0
58	1	0	1
58	1	1	0
58	0	1	1
58	0	1	1
58	0	1	1
58	0	1	1
58	1	0	1
58	1	1	1
58	1	1	1
58	1	0	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	0	1
58	0	0	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	0	0
58	1	0	0
58	1	1	0
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	1	1
58	0	0	1
58	1	1	1
58	1	1	1
58	1	1	1
58	1	0	1
58	1	1	1
58	0	0	1
58	1	1	1
58	1	1	1
58	0	1	1
58	1	0	0
58	1	1	1
58	1	0	0
58	0	1	1
58	0	1	0
58	1	0	0
58	0	1	1
58	1	1	0
58	1	1	1
58	1	1	0
58	1	0	0
58	1	1	0
58	1	1	1
58	1	1	1
58	1	1	0
58	1	1	1
58	0	1	1
58	1	1	0
58	1	1	1
58	0	1	1
58	1	1	0
58	1	1	1
58	1	0	1
58	0	0	1
58	0	0	1
58	1	1	1
58	1	1	1
58	1	1	1
58	0	1	1
58	0	0	1
58	1	1	1
58	0	1	1
58	1	1	1
58	1	0	0
58	1	0	0
58	1	0	1
58	0	1	1
58	1	0	1
58	1	0	1
58	1	1	0
58	1	1	1
58	1	0	0
58	1	0	1
58	1	1	1
58	1	0	0
58	0	1	1
58	1	1	1
58	0	1	1
58	1	1	0
58	1	1	1
58	1	1	1
59	0	0	1
59	1	1	1
59	0	0	1
59	0	1	1
59	0	1	1
59	0	0	1
59	1	1	0
59	1	1	1
59	1	1	1
59	1	1	1
59	1	0	0
59	1	1	1
59	1	1	0
59	0	1	1
59	0	1	1
59	1	0	0
59	1	0	1
59	1	1	1
59	1	0	1
59	1	1	1
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	1	1	0
59	0	1	1
59	0	0	1
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	0	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	0	1	1
59	0	1	0
59	1	1	0
59	1	0	1
59	1	1	1
59	0	1	0
59	1	0	1
59	0	1	1
59	1	0	1
59	1	1	1
59	1	1	0
59	1	1	1
59	1	0	1
59	0	1	0
59	1	1	0
59	1	0	1
59	1	1	0
59	0	1	1
59	0	1	1
59	0	1	1
59	1	0	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	0	1
59	1	1	1
59	1	1	1
59	0	0	1
59	1	1	1
59	1	1	1
59	1	0	0
59	1	0	0
59	1	1	1
59	1	1	1
59	1	0	0
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	1
59	1	1	0
59	0	0	1
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	1	0	1
59	1	1	1
59	0	0	1
59	1	1	0
59	1	1	1
59	1	1	0
59	1	1	1
59	1	0	0
59	0	1	1
59	1	0	0
59	0	1	1
59	0	1	0
59	0	1	1
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	0
59	1	1	1
59	1	1	1
59	1	1	1
59	1	0	1
59	1	1	1
59	1	1	1
59	0	0	1
59	0	1	1
59	1	0	1
59	1	0	0
59	1	0	1
59	0	1	1
59	0	0	1
59	0	1	1
59	1	1	1
59	1	0	1
59	1	0	1
59	1	1	0
59	1	1	1
59	1	0	0
59	1	0	1
59	0	0	0
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	1
59	1	1	1
59	0	1	1
59	1	1	0
59	1	1	1
65	0	0	1
65	1	1	1
65	1	1	1
65	0	0	1
65	0	1	1
65	0	1	1
65	0	1	1
65	0	0	1
65	0	1	1
65	1	0	1
65	1	1	0
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	0
65	1	1	0
65	1	0	1
65	0	1	1
65	1	0	0
65	1	0	1
65	1	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	0	1	0
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	0	0
65	0	1	1
65	0	0	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	0	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	0	1	1
65	0	1	0
65	1	1	0
65	1	0	1
65	1	1	1
65	0	1	0
65	1	1	1
65	1	0	1
65	0	1	1
65	1	0	1
65	0	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	0	1	0
65	1	1	0
65	1	0	1
65	0	1	0
65	1	1	0
65	1	0	1
65	1	1	0
65	0	1	1
65	0	1	1
65	0	1	1
65	0	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	0	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	0	0
65	1	0	0
65	1	1	0
65	1	1	1
65	1	0	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	0	0	1
65	1	1	1
65	1	1	1
65	0	0	1
65	0	0	0
65	0	1	1
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	1	0	1
65	1	0	1
65	1	1	1
65	0	0	1
65	1	1	0
65	1	1	1
65	1	1	0
65	0	1	1
65	1	0	0
65	1	1	1
65	0	1	1
65	0	1	1
65	1	0	0
65	0	1	1
65	0	1	0
65	1	0	0
65	0	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	0
65	1	0	0
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	0
65	0	1	0
65	1	1	1
65	1	0	1
65	0	0	1
65	0	0	1
65	1	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	0	1	1
65	0	0	1
65	1	1	1
65	0	0	0
65	0	1	1
65	1	1	1
65	1	0	0
65	1	0	1
65	1	0	0
65	1	0	1
65	0	1	1
65	0	0	1
65	0	1	1
65	1	0	1
65	1	0	1
65	1	1	0
65	1	1	1
65	1	0	0
65	1	0	1
65	0	0	0
65	1	1	1
65	0	0	1
65	1	0	0
65	1	1	1
65	0	1	1
65	1	1	1
65	1	1	1
65	0	1	1
65	1	1	0
65	1	1	1
65	1	1	1
65	1	1	1
66	0	0	1
66	1	1	1
66	1	1	1
66	0	0	1
66	0	1	1
66	0	1	1
66	0	1	1
66	0	0	1
66	0	1	1
66	1	0	1
66	1	1	0
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	0
66	1	1	1
66	1	1	0
66	0	1	1
66	1	0	1
66	0	1	1
66	1	0	0
66	1	0	1
66	1	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	0	1	0
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	0	0
66	0	1	1
66	0	0	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	0	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	0	1
66	1	1	1
66	1	1	1
66	0	1	1
66	0	1	1
66	0	1	0
66	1	1	0
66	1	0	1
66	1	1	1
66	0	1	0
66	1	1	1
66	1	0	1
66	0	1	1
66	1	0	1
66	0	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	0	1	0
66	1	1	0
66	1	0	1
66	0	1	0
66	1	1	0
66	1	0	1
66	1	1	0
66	0	1	1
66	0	1	1
66	0	1	1
66	0	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	0	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	0	0
66	1	0	0
66	1	1	0
66	1	1	1
66	1	1	1
66	1	0	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	0	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	0	1
66	0	0	0
66	0	1	1
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	1	0	1
66	1	0	1
66	1	1	1
66	0	0	1
66	1	1	0
66	1	1	1
66	1	1	0
66	1	1	1
66	0	1	1
66	1	0	0
66	1	1	1
66	0	1	1
66	0	1	1
66	1	0	0
66	0	1	1
66	0	1	0
66	1	0	0
66	0	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	0
66	1	0	0
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	0
66	0	1	0
66	1	1	1
66	1	0	1
66	0	0	1
66	0	0	1
66	1	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	0	1	1
66	0	0	1
66	1	1	1
66	0	0	0
66	0	1	1
66	1	1	1
66	1	0	0
66	1	0	1
66	1	0	0
66	1	0	1
66	0	1	1
66	0	0	1
66	0	1	1
66	1	1	1
66	1	0	1
66	1	0	1
66	1	1	0
66	1	1	1
66	1	0	0
66	1	0	1
66	0	0	0
66	1	1	1
66	0	0	1
66	1	0	0
66	1	1	1
66	0	1	1
66	1	1	1
66	1	1	1
66	0	1	1
66	1	1	0
66	1	1	1
66	1	1	1
66	1	1	1
67	0	0	1
67	1	1	1
67	1	1	1
67	0	0	1
67	0	1	1
67	0	1	1
67	0	1	1
67	0	0	1
67	0	1	1
67	1	0	1
67	1	1	0
67	1	0	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	0
67	0	1	1
67	1	0	1
67	0	1	1
67	1	0	0
67	1	0	1
67	1	1	1
67	1	0	1
67	1	1	1
67	1	1	1
67	1	1	1
67	0	1	0
67	1	1	1
67	1	1	0
67	1	1	1
67	1	1	1
67	0	1	1
67	1	1	1
67	1	1	1
67	1	1	0
67	1	0	0
67	0	1	1
67	0	0	1
67	1	1	1
67	1	1	1
67	0	1	1
67	1	1	1
67	1	1	1
67	0	1	1
67	1	1	1
67	1	1	1
67	0	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
