channel	perf1	perf2	perf3
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	0
67	1	1	0
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
67	1	1	1
89	1	1	1
89	1	1	0
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	0
89	1	1	1
89	1	1	1
89	1	0	1
89	1	1	1
89	1	1	0
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	0
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	0
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
89	1	1	1
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	1
102	1	0	1
102	1	1	1
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	0	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	0
102	1	1	0
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
102	1	1	1
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	0	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	0	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	0
103	1	1	0
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
103	1	1	1
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	0	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	0	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	0
104	1	1	0
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
104	1	1	1
