subject	region	channel	trial_idx
sub-MU3	LMTG	123	21
sub-MU3	LMTG	123	22
sub-MU3	LMTG	123	23
sub-MU3	LMTG	123	24
sub-MU3	LMTG	123	25
sub-MU3	LMTG	123	26
sub-MU3	LMTG	123	27
sub-MU3	LMTG	123	28
sub-MU3	LMTG	123	29
sub-MU3	LMTG	123	30
sub-MU3	LMTG	123	32
sub-MU3	LMTG	123	33
sub-MU3	LMTG	123	34
sub-MU3	LMTG	123	35
sub-MU3	LMTG	123	36
sub-MU3	LMTG	123	37
sub-MU3	LMTG	123	38
sub-MU3	LMTG	123	39
sub-MU3	LMTG	123	40
sub-MU3	LMTG	123	41
sub-MU3	LMTG	123	42
sub-MU3	LMTG	123	43
sub-MU3	LMTG	123	44
sub-MU3	LMTG	123	45
sub-MU3	LMTG	123	46
sub-MU3	LMTG	123	47
sub-MU3	LMTG	123	48
sub-MU3	LMTG	123	49
sub-MU3	LMTG	123	50
sub-MU3	LMTG	123	51
sub-MU3	LMTG	123	52
sub-MU3	LMTG	123	53
sub-MU3	LMTG	123	54
sub-MU3	LMTG	123	55
sub-MU3	LMTG	123	56
sub-MU3	LMTG	123	57
sub-MU3	LMTG	123	58
sub-MU3	LMTG	123	59
sub-MU3	LMTG	123	60
sub-MU3	LMTG	123	61
sub-MU3	LMTG	123	62
sub-MU3	LMTG	123	63
sub-MU3	LMTG	123	64
sub-MU3	LMTG	123	65
sub-MU3	LMTG	123	66
sub-MU3	LMTG	123	67
sub-MU3	LMTG	123	68
sub-MU3	LMTG	123	69
sub-MU3	LMTG	123	70
sub-MU3	LMTG	123	71
sub-MU3	LMTG	123	72
sub-MU3	LMTG	123	73
sub-MU3	LMTG	123	74
sub-MU3	LMTG	123	75
sub-MU3	LMTG	123	76
sub-MU3	LMTG	123	77
sub-MU3	LMTG	123	78
sub-MU3	LMTG	123	79
sub-MU3	LMTG	123	80
sub-MU3	LMTG	123	81
sub-MU3	LMTG	123	82
sub-MU3	LMTG	123	83
sub-MU3	LMTG	123	85
sub-MU3	LMTG	123	86
sub-MU3	LMTG	123	87
sub-MU3	LMTG	123	88
sub-MU3	LMTG	123	89
sub-MU3	LMTG	123	90
sub-MU3	LMTG	123	91
sub-MU3	LMTG	123	92
sub-MU3	LMTG	123	93
sub-MU3	LMTG	123	94
sub-MU3	LMTG	123	95
sub-MU3	LMTG	123	96
sub-MU3	LMTG	123	97
sub-MU3	LMTG	123	98
sub-MU3	LMTG	123	99
sub-MU3	LMTG	123	100
sub-MU3	LMTG	123	101
sub-MU3	LMTG	123	102
sub-MU3	LMTG	123	103
sub-MU3	LMTG	123	104
sub-MU3	LMTG	123	105
sub-MU3	LMTG	123	106
sub-MU3	LMTG	123	107
sub-MU3	LMTG	123	108
sub-MU3	LMTG	124	1
sub-MU3	LMTG	124	2
sub-MU3	LMTG	124	3
sub-MU3	LMTG	124	4
sub-MU3	LMTG	124	5
sub-MU3	LMTG	124	6
sub-MU3	LMTG	124	7
sub-MU3	LMTG	124	8
sub-MU3	LMTG	124	9
sub-MU3	LMTG	124	10
sub-MU3	LMTG	124	11
sub-MU3	LMTG	124	12
sub-MU3	LMTG	124	13
sub-MU3	LMTG	124	14
sub-MU3	LMTG	124	15
sub-MU3	LMTG	124	16
sub-MU3	LMTG	124	17
sub-MU3	LMTG	124	18
sub-MU3	LMTG	124	19
sub-MU3	LMTG	124	20
sub-MU3	LMTG	124	21
sub-MU3	LMTG	124	22
sub-MU3	LMTG	124	23
sub-MU3	LMTG	124	24
sub-MU3	LMTG	124	25
sub-MU3	LMTG	124	26
sub-MU3	LMTG	124	27
sub-MU3	LMTG	124	28
sub-MU3	LMTG	124	29
sub-MU3	LMTG	124	30
sub-MU3	LMTG	124	32
sub-MU3	LMTG	124	33
sub-MU3	LMTG	124	34
sub-MU3	LMTG	124	35
sub-MU3	LMTG	124	36
sub-MU3	LMTG	124	37
sub-MU3	LMTG	124	38
sub-MU3	LMTG	124	39
sub-MU3	LMTG	124	40
sub-MU3	LMTG	124	41
sub-MU3	LMTG	124	42
sub-MU3	LMTG	124	43
sub-MU3	LMTG	124	44
sub-MU3	LMTG	124	45
sub-MU3	LMTG	124	46
sub-MU3	LMTG	124	47
sub-MU3	LMTG	124	48
sub-MU3	LMTG	124	49
sub-MU3	LMTG	124	50
sub-MU3	LMTG	124	51
sub-MU3	LMTG	124	52
sub-MU3	LMTG	124	53
sub-MU3	LMTG	124	54
sub-MU3	LMTG	124	55
sub-MU3	LMTG	124	56
sub-MU3	LMTG	124	57
sub-MU3	LMTG	124	58
sub-MU3	LMTG	124	59
sub-MU3	LMTG	124	60
sub-MU3	LMTG	124	61
sub-MU3	LMTG	124	62
sub-MU3	LMTG	124	63
sub-MU3	LMTG	124	64
sub-MU3	LMTG	124	65
sub-MU3	LMTG	124	66
sub-MU3	LMTG	124	67
sub-MU3	LMTG	124	68
sub-MU3	LMTG	124	69
sub-MU3	LMTG	124	70
sub-MU3	LMTG	124	71
sub-MU3	LMTG	124	72
sub-MU3	LMTG	124	73
sub-MU3	LMTG	124	74
sub-MU3	LMTG	124	75
sub-MU3	LMTG	124	76
sub-MU3	LMTG	124	77
sub-MU3	LMTG	124	78
sub-MU3	LMTG	124	79
sub-MU3	LMTG	124	80
sub-MU3	LMTG	124	81
sub-MU3	LMTG	124	82
sub-MU3	LMTG	124	83
sub-MU3	LMTG	124	85
sub-MU3	LMTG	124	86
sub-MU3	LMTG	124	87
sub-MU3	LMTG	124	88
sub-MU3	LMTG	124	89
sub-MU3	LMTG	124	90
sub-MU3	LMTG	124	91
sub-MU3	LMTG	124	92
sub-MU3	LMTG	124	93
sub-MU3	LMTG	124	94
sub-MU3	LMTG	124	95
sub-MU3	LMTG	124	96
sub-MU3	LMTG	124	97
sub-MU3	LMTG	124	98
sub-MU3	LMTG	124	99
sub-MU3	LMTG	124	100
sub-MU3	LMTG	124	101
sub-MU3	LMTG	124	102
sub-MU3	LMTG	124	103
sub-MU3	LMTG	124	104
sub-MU3	LMTG	124	105
sub-MU3	LMTG	124	106
sub-MU3	LMTG	124	107
sub-MU3	LMTG	124	108
sub-MU3	LMTG	125	1
sub-MU3	LMTG	125	2
sub-MU3	LMTG	125	3
sub-MU3	LMTG	125	4
sub-MU3	LMTG	125	5
sub-MU3	LMTG	125	6
sub-MU3	LMTG	125	7
sub-MU3	LMTG	125	8
sub-MU3	LMTG	125	9
sub-MU3	LMTG	125	10
sub-MU3	LMTG	125	11
sub-MU3	LMTG	125	12
sub-MU3	LMTG	125	13
sub-MU3	LMTG	125	14
sub-MU3	LMTG	125	15
sub-MU3	LMTG	125	16
sub-MU3	LMTG	125	17
sub-MU3	LMTG	125	18
sub-MU3	LMTG	125	19
sub-MU3	LMTG	125	20
sub-MU3	LMTG	125	21
sub-MU3	LMTG	125	22
sub-MU3	LMTG	125	23
sub-MU3	LMTG	125	24
sub-MU3	LMTG	125	25
sub-MU3	LMTG	125	26
sub-MU3	LMTG	125	27
sub-MU3	LMTG	125	28
sub-MU3	LMTG	125	29
sub-MU3	LMTG	125	30
sub-MU3	LMTG	125	31
sub-MU3	LMTG	125	32
sub-MU3	LMTG	125	33
sub-MU3	LMTG	125	34
sub-MU3	LMTG	125	35
sub-MU3	LMTG	125	36
sub-MU3	LMTG	125	37
sub-MU3	LMTG	125	38
sub-MU3	LMTG	125	39
sub-MU3	LMTG	125	40
sub-MU3	LMTG	125	41
sub-MU3	LMTG	125	42
sub-MU3	LMTG	125	43
sub-MU3	LMTG	125	44
sub-MU3	LMTG	125	45
sub-MU3	LMTG	125	46
sub-MU3	LMTG	125	47
sub-MU3	LMTG	125	48
sub-MU3	LMTG	125	49
sub-MU3	LMTG	125	50
sub-MU3	LMTG	125	51
sub-MU3	LMTG	125	53
sub-MU3	LMTG	125	54
sub-MU3	LMTG	125	55
sub-MU3	LMTG	125	56
sub-MU3	LMTG	125	57
sub-MU3	LMTG	125	58
sub-MU3	LMTG	125	59
sub-MU3	LMTG	125	60
sub-MU3	LMTG	125	61
sub-MU3	LMTG	125	62
sub-MU3	LMTG	125	63
sub-MU3	LMTG	125	64
sub-MU3	LMTG	125	65
sub-MU3	LMTG	125	66
sub-MU3	LMTG	125	67
sub-MU3	LMTG	125	68
sub-MU3	LMTG	125	69
sub-MU3	LMTG	125	70
sub-MU3	LMTG	125	71
sub-MU3	LMTG	125	72
sub-MU3	LMTG	125	73
sub-MU3	LMTG	125	74
sub-MU3	LMTG	125	75
sub-MU3	LMTG	125	76
sub-MU3	LMTG	125	77
sub-MU3	LMTG	125	78
sub-MU3	LMTG	125	79
sub-MU3	LMTG	125	80
sub-MU3	LMTG	125	81
sub-MU3	LMTG	125	82
sub-MU3	LMTG	125	83
sub-MU3	LMTG	125	84
sub-MU3	LMTG	125	85
sub-MU3	LMTG	125	86
sub-MU3	LMTG	125	87
sub-MU3	LMTG	125	88
sub-MU3	LMTG	125	89
sub-MU3	LMTG	125	90
sub-MU3	LMTG	125	91
sub-MU3	LMTG	125	92
sub-MU3	LMTG	125	93
sub-MU3	LMTG	125	94
sub-MU3	LMTG	125	95
sub-MU3	LMTG	125	96
sub-MU3	LMTG	125	97
sub-MU3	LMTG	125	98
sub-MU3	LMTG	125	99
sub-MU3	LMTG	125	100
sub-MU3	LMTG	125	101
sub-MU3	LMTG	125	102
sub-MU3	LMTG	125	103
sub-MU3	LMTG	125	104
sub-MU3	LMTG	125	105
sub-MU3	LMTG	125	106
sub-MU3	LMTG	125	107
sub-MU3	LMTG	125	108
sub-MU3	LMTG	126	1
sub-MU3	LMTG	126	2
sub-MU3	LMTG	126	3
sub-MU3	LMTG	126	4
sub-MU3	LMTG	126	5
sub-MU3	LMTG	126	6
sub-MU3	LMTG	126	7
sub-MU3	LMTG	126	8
sub-MU3	LMTG	126	9
sub-MU3	LMTG	126	10
sub-MU3	LMTG	126	11
sub-MU3	LMTG	126	12
sub-MU3	LMTG	126	13
sub-MU3	LMTG	126	14
sub-MU3	LMTG	126	15
sub-MU3	LMTG	126	16
sub-MU3	LMTG	126	17
sub-MU3	LMTG	126	18
sub-MU3	LMTG	126	19
sub-MU3	LMTG	126	20
sub-MU3	LMTG	126	21
sub-MU3	LMTG	126	22
sub-MU3	LMTG	126	23
sub-MU3	LMTG	126	24
sub-MU3	LMTG	126	25
sub-MU3	LMTG	126	26
sub-MU3	LMTG	126	27
sub-MU3	LMTG	126	28
sub-MU3	LMTG	126	29
sub-MU3	LMTG	126	30
sub-MU3	LMTG	126	31
sub-MU3	LMTG	126	32
sub-MU3	LMTG	126	33
sub-MU3	LMTG	126	34
sub-MU3	LMTG	126	35
sub-MU3	LMTG	126	36
sub-MU3	LMTG	126	37
sub-MU3	LMTG	126	38
sub-MU3	LMTG	126	39
sub-MU3	LMTG	126	40
sub-MU3	LMTG	126	41
sub-MU3	LMTG	126	42
sub-MU3	LMTG	126	43
sub-MU3	LMTG	126	44
sub-MU3	LMTG	126	45
sub-MU3	LMTG	126	46
sub-MU3	LMTG	126	47
sub-MU3	LMTG	126	48
sub-MU3	LMTG	126	49
sub-MU3	LMTG	126	50
sub-MU3	LMTG	126	51
sub-MU3	LMTG	126	53
sub-MU3	LMTG	126	54
sub-MU3	LMTG	126	55
sub-MU3	LMTG	126	56
sub-MU3	LMTG	126	57
sub-MU3	LMTG	126	58
sub-MU3	LMTG	126	59
sub-MU3	LMTG	126	60
sub-MU3	LMTG	126	61
sub-MU3	LMTG	126	62
sub-MU3	LMTG	126	63
sub-MU3	LMTG	126	64
sub-MU3	LMTG	126	65
sub-MU3	LMTG	126	66
sub-MU3	LMTG	126	67
sub-MU3	LMTG	126	68
sub-MU3	LMTG	126	69
sub-MU3	LMTG	126	70
sub-MU3	LMTG	126	71
sub-MU3	LMTG	126	72
sub-MU3	LMTG	126	73
sub-MU3	LMTG	126	74
sub-MU3	LMTG	126	75
sub-MU3	LMTG	126	76
sub-MU3	LMTG	126	77
sub-MU3	LMTG	126	78
sub-MU3	LMTG	126	79
sub-MU3	LMTG	126	80
sub-MU3	LMTG	126	81
sub-MU3	LMTG	126	82
sub-MU3	LMTG	126	83
sub-MU3	LMTG	126	84
sub-MU3	LMTG	126	85
sub-MU3	LMTG	126	86
sub-MU3	LMTG	126	87
sub-MU3	LMTG	126	88
sub-MU3	LMTG	126	89
sub-MU3	LMTG	126	90
sub-MU3	LMTG	126	91
sub-MU3	LMTG	126	92
sub-MU3	LMTG	126	93
sub-MU3	LMTG	126	94
sub-MU3	LMTG	126	95
sub-MU3	LMTG	126	96
sub-MU3	LMTG	126	97
sub-MU3	LMTG	126	98
sub-MU3	LMTG	126	99
sub-MU3	LMTG	126	100
sub-MU3	LMTG	126	101
sub-MU3	LMTG	126	102
sub-MU3	LMTG	126	103
sub-MU3	LMTG	126	104
sub-MU3	LMTG	126	105
sub-MU3	LMTG	126	106
sub-MU3	LMTG	126	107
sub-MU3	LMTG	126	108
sub-MU3	LMTG	133	1
sub-MU3	LMTG	133	2
sub-MU3	LMTG	133	3
sub-MU3	LMTG	133	4
sub-MU3	LMTG	133	5
sub-MU3	LMTG	133	6
sub-MU3	LMTG	133	7
sub-MU3	LMTG	133	8
sub-MU3	LMTG	133	9
sub-MU3	LMTG	133	10
sub-MU3	LMTG	133	11
sub-MU3	LMTG	133	12
sub-MU3	LMTG	133	13
sub-MU3	LMTG	133	14
sub-MU3	LMTG	133	15
sub-MU3	LMTG	133	16
sub-MU3	LMTG	133	17
sub-MU3	LMTG	133	18
sub-MU3	LMTG	133	19
sub-MU3	LMTG	133	20
sub-MU3	LMTG	133	21
sub-MU3	LMTG	133	22
sub-MU3	LMTG	133	23
sub-MU3	LMTG	133	24
sub-MU3	LMTG	133	25
sub-MU3	LMTG	133	26
sub-MU3	LMTG	133	27
sub-MU3	LMTG	133	28
sub-MU3	LMTG	133	29
sub-MU3	LMTG	133	30
sub-MU3	LMTG	133	31
sub-MU3	LMTG	133	32
sub-MU3	LMTG	133	33
sub-MU3	LMTG	133	34
sub-MU3	LMTG	133	35
sub-MU3	LMTG	133	36
sub-MU3	LMTG	133	37
sub-MU3	LMTG	133	38
sub-MU3	LMTG	133	39
sub-MU3	LMTG	133	40
sub-MU3	LMTG	133	41
sub-MU3	LMTG	133	42
sub-MU3	LMTG	133	43
sub-MU3	LMTG	133	44
sub-MU3	LMTG	133	45
sub-MU3	LMTG	133	46
sub-MU3	LMTG	133	47
sub-MU3	LMTG	133	48
sub-MU3	LMTG	133	49
sub-MU3	LMTG	133	50
sub-MU3	LMTG	133	51
sub-MU3	LMTG	133	52
sub-MU3	LMTG	133	53
sub-MU3	LMTG	133	54
sub-MU3	LMTG	133	55
sub-MU3	LMTG	133	56
sub-MU3	LMTG	133	57
sub-MU3	LMTG	133	58
sub-MU3	LMTG	133	59
sub-MU3	LMTG	133	60
sub-MU3	LMTG	133	61
sub-MU3	LMTG	133	62
sub-MU3	LMTG	133	63
sub-MU3	LMTG	133	64
sub-MU3	LMTG	133	65
sub-MU3	LMTG	133	66
sub-MU3	LMTG	133	67
sub-MU3	LMTG	133	68
sub-MU3	LMTG	133	69
sub-MU3	LMTG	133	70
sub-MU3	LMTG	133	71
sub-MU3	LMTG	133	72
sub-MU3	LMTG	133	73
sub-MU3	LMTG	133	74
sub-MU3	LMTG	133	75
sub-MU3	LMTG	133	76
sub-MU3	LMTG	133	77
sub-MU3	LMTG	133	78
sub-MU3	LMTG	133	79
sub-MU3	LMTG	133	80
sub-MU3	LMTG	133	81
sub-MU3	LMTG	133	82
sub-MU3	LMTG	133	83
sub-MU3	LMTG	133	84
sub-MU3	LMTG	133	85
sub-MU3	LMTG	133	86
sub-MU3	LMTG	133	87
sub-MU3	LMTG	133	88
sub-MU3	LMTG	133	89
sub-MU3	LMTG	133	90
sub-MU3	LMTG	133	91
sub-MU3	LMTG	133	92
sub-MU3	LMTG	133	93
sub-MU3	LMTG	133	94
sub-MU3	LMTG	133	95
sub-MU3	LMTG	133	96
sub-MU3	LMTG	133	97
sub-MU3	LMTG	133	98
sub-MU3	LMTG	133	99
sub-MU3	LMTG	133	100
sub-MU3	LMTG	133	101
sub-MU3	LMTG	133	102
sub-MU3	LMTG	133	103
sub-MU3	LMTG	133	104
sub-MU3	LMTG	133	105
sub-MU3	LMTG	133	106
sub-MU3	LMTG	133	107
sub-MU3	LMTG	133	108
sub-MU3	LMTG	134	1
sub-MU3	LMTG	134	2
sub-MU3	LMTG	134	3
sub-MU3	LMTG	134	4
sub-MU3	LMTG	134	5
sub-MU3	LMTG	134	6
sub-MU3	LMTG	134	7
sub-MU3	LMTG	134	8
sub-MU3	LMTG	134	9
sub-MU3	LMTG	134	10
sub-MU3	LMTG	134	11
sub-MU3	LMTG	134	12
sub-MU3	LMTG	134	13
sub-MU3	LMTG	134	14
sub-MU3	LMTG	134	15
sub-MU3	LMTG	134	16
sub-MU3	LMTG	134	17
sub-MU3	LMTG	134	18
sub-MU3	LMTG	134	19
sub-MU3	LMTG	134	20
sub-MU3	LMTG	134	21
sub-MU3	LMTG	134	22
sub-MU3	LMTG	134	23
sub-MU3	LMTG	134	24
sub-MU3	LMTG	134	25
sub-MU3	LMTG	134	26
sub-MU3	LMTG	134	27
sub-MU3	LMTG	134	28
sub-MU3	LMTG	134	29
sub-MU3	LMTG	134	30
sub-MU3	LMTG	134	31
sub-MU3	LMTG	134	32
sub-MU3	LMTG	134	33
sub-MU3	LMTG	134	34
sub-MU3	LMTG	134	35
sub-MU3	LMTG	134	36
sub-MU3	LMTG	134	37
sub-MU3	LMTG	134	38
sub-MU3	LMTG	134	39
sub-MU3	LMTG	134	40
sub-MU3	LMTG	134	41
sub-MU3	LMTG	134	42
sub-MU3	LMTG	134	43
sub-MU3	LMTG	134	44
sub-MU3	LMTG	134	45
sub-MU3	LMTG	134	46
sub-MU3	LMTG	134	47
sub-MU3	LMTG	134	48
sub-MU3	LMTG	134	49
sub-MU3	LMTG	134	50
sub-MU3	LMTG	134	51
sub-MU3	LMTG	134	52
sub-MU3	LMTG	134	53
sub-MU3	LMTG	134	54
sub-MU3	LMTG	134	55
sub-MU3	LMTG	134	56
sub-MU3	LMTG	134	57
sub-MU3	LMTG	134	58
sub-MU3	LMTG	134	59
sub-MU3	LMTG	134	60
sub-MU3	LMTG	134	61
sub-MU3	LMTG	134	62
sub-MU3	LMTG	134	63
sub-MU3	LMTG	134	64
sub-MU3	LMTG	134	65
sub-MU3	LMTG	134	66
sub-MU3	LMTG	134	67
sub-MU3	LMTG	134	68
sub-MU3	LMTG	134	69
sub-MU3	LMTG	134	70
sub-MU3	LMTG	134	71
sub-MU3	LMTG	134	72
sub-MU3	LMTG	134	73
sub-MU3	LMTG	134	74
sub-MU3	LMTG	134	75
sub-MU3	LMTG	134	76
sub-MU3	LMTG	134	77
sub-MU3	LMTG	134	78
sub-MU3	LMTG	134	79
sub-MU3	LMTG	134	80
sub-MU3	LMTG	134	81
sub-MU3	LMTG	134	82
sub-MU3	LMTG	134	83
sub-MU3	LMTG	134	84
sub-MU3	LMTG	134	85
sub-MU3	LMTG	134	86
sub-MU3	LMTG	134	87
sub-MU3	LMTG	134	88
sub-MU3	LMTG	134	89
sub-MU3	LMTG	134	90
sub-MU3	LMTG	134	91
sub-MU3	LMTG	134	92
sub-MU3	LMTG	134	93
sub-MU3	LMTG	134	94
sub-MU3	LMTG	134	95
sub-MU3	LMTG	134	96
sub-MU3	LMTG	134	97
sub-MU3	LMTG	134	98
sub-MU3	LMTG	134	99
sub-MU3	LMTG	134	101
sub-MU3	LMTG	134	102
sub-MU3	LMTG	134	103
sub-MU3	LMTG	134	104
sub-MU3	LMTG	134	105
sub-MU3	LMTG	134	106
sub-MU3	LMTG	134	107
sub-MU3	LMTG	134	108
sub-MU3	LMTG	135	1
sub-MU3	LMTG	135	2
sub-MU3	LMTG	135	3
sub-MU3	LMTG	135	4
sub-MU3	LMTG	135	5
sub-MU3	LMTG	135	6
sub-MU3	LMTG	135	7
sub-MU3	LMTG	135	8
sub-MU3	LMTG	135	9
sub-MU3	LMTG	135	10
sub-MU3	LMTG	135	11
sub-MU3	LMTG	135	12
sub-MU3	LMTG	135	13
sub-MU3	LMTG	135	14
sub-MU3	LMTG	135	15
sub-MU3	LMTG	135	16
sub-MU3	LMTG	135	17
sub-MU3	LMTG	135	18
sub-MU3	LMTG	135	19
sub-MU3	LMTG	135	20
sub-MU3	LMTG	135	21
sub-MU3	LMTG	135	22
sub-MU3	LMTG	135	23
sub-MU3	LMTG	135	24
sub-MU3	LMTG	135	25
sub-MU3	LMTG	135	26
sub-MU3	LMTG	135	27
sub-MU3	LMTG	135	28
sub-MU3	LMTG	135	29
sub-MU3	LMTG	135	30
sub-MU3	LMTG	135	31
sub-MU3	LMTG	135	32
sub-MU3	LMTG	135	33
sub-MU3	LMTG	135	34
sub-MU3	LMTG	135	35
sub-MU3	LMTG	135	36
sub-MU3	LMTG	135	37
sub-MU3	LMTG	135	38
sub-MU3	LMTG	135	39
sub-MU3	LMTG	135	40
sub-MU3	LMTG	135	41
sub-MU3	LMTG	135	42
sub-MU3	LMTG	135	43
sub-MU3	LMTG	135	44
sub-MU3	LMTG	135	45
sub-MU3	LMTG	135	46
sub-MU3	LMTG	135	47
sub-MU3	LMTG	135	48
sub-MU3	LMTG	135	49
sub-MU3	LMTG	135	50
sub-MU3	LMTG	135	51
sub-MU3	LMTG	135	52
sub-MU3	LMTG	135	53
sub-MU3	LMTG	135	54
sub-MU3	LMTG	135	55
sub-MU3	LMTG	135	56
sub-MU3	LMTG	135	57
sub-MU3	LMTG	135	58
sub-MU3	LMTG	135	59
sub-MU3	LMTG	135	60
sub-MU3	LMTG	135	61
sub-MU3	LMTG	135	62
sub-MU3	LMTG	135	63
sub-MU3	LMTG	135	64
sub-MU3	LMTG	135	65
sub-MU3	LMTG	135	66
sub-MU3	LMTG	135	67
sub-MU3	LMTG	135	68
sub-MU3	LMTG	135	69
sub-MU3	LMTG	135	70
sub-MU3	LMTG	135	71
sub-MU3	LMTG	135	72
sub-MU3	LMTG	135	73
sub-MU3	LMTG	135	74
sub-MU3	LMTG	135	75
sub-MU3	LMTG	135	76
sub-MU3	LMTG	135	77
sub-MU3	LMTG	135	78
sub-MU3	LMTG	135	79
sub-MU3	LMTG	135	80
sub-MU3	LMTG	135	81
sub-MU3	LMTG	135	82
sub-MU3	LMTG	135	83
sub-MU3	LMTG	135	84
sub-MU3	LMTG	135	85
sub-MU3	LMTG	135	86
sub-MU3	LMTG	135	87
sub-MU3	LMTG	135	88
sub-MU3	LMTG	135	89
sub-MU3	LMTG	135	90
sub-MU3	LMTG	135	91
sub-MU3	LMTG	135	92
sub-MU3	LMTG	135	93
sub-MU3	LMTG	135	94
sub-MU3	LMTG	135	95
sub-MU3	LMTG	135	96
sub-MU3	LMTG	135	97
sub-MU3	LMTG	135	98
sub-MU3	LMTG	135	99
sub-MU3	LMTG	135	100
sub-MU3	LMTG	135	101
sub-MU3	LMTG	135	102
sub-MU3	LMTG	135	103
sub-MU3	LMTG	135	104
sub-MU3	LMTG	135	105
sub-MU3	LMTG	135	106
sub-MU3	LMTG	135	107
sub-MU3	LMTG	135	108
sub-MU3	LMTG	136	1
sub-MU3	LMTG	136	2
sub-MU3	LMTG	136	3
sub-MU3	LMTG	136	4
sub-MU3	LMTG	136	5
sub-MU3	LMTG	136	6
sub-MU3	LMTG	136	7
sub-MU3	LMTG	136	8
sub-MU3	LMTG	136	9
sub-MU3	LMTG	136	10
sub-MU3	LMTG	136	11
sub-MU3	LMTG	136	12
sub-MU3	LMTG	136	13
sub-MU3	LMTG	136	14
sub-MU3	LMTG	136	15
sub-MU3	LMTG	136	16
