subject	region	channel	trial_idx
sub-P3	LMTG	18	141
sub-P3	LMTG	18	142
sub-P3	LMTG	18	143
sub-P3	LMTG	18	144
sub-P3	LMTG	18	145
sub-P3	LMTG	18	146
sub-P3	LMTG	18	147
sub-P3	LMTG	18	148
sub-P3	LMTG	18	149
sub-P3	LMTG	18	150
sub-P3	LMTG	18	151
sub-P3	LMTG	18	152
sub-P3	LMTG	18	153
sub-P3	LMTG	18	154
sub-P3	LMTG	18	155
sub-P3	LMTG	18	156
sub-P3	LMTG	18	157
sub-P3	LMTG	18	158
sub-P3	LMTG	18	159
sub-P3	LMTG	18	160
sub-P3	LMTG	18	161
sub-P3	LMTG	18	163
sub-P3	LMTG	18	164
sub-P3	LMTG	18	165
sub-P3	LMTG	18	166
sub-P3	LMTG	18	167
sub-P3	LMTG	18	168
sub-P3	LMTG	18	169
sub-P3	LMTG	18	170
sub-P3	LMTG	18	171
sub-P3	LMTG	18	172
sub-P3	LMTG	18	173
sub-P3	LMTG	18	174
sub-P3	LMTG	18	175
sub-P3	LMTG	18	176
sub-P3	LMTG	18	177
sub-P3	LMTG	18	178
sub-P3	LMTG	18	179
sub-P3	LMTG	18	180
sub-P3	LMTG	18	181
sub-P3	LMTG	18	182
sub-P3	LMTG	18	183
sub-P3	LMTG	18	184
sub-P3	LMTG	18	185
sub-P3	LMTG	49	1
sub-P3	LMTG	49	3
sub-P3	LMTG	49	4
sub-P3	LMTG	49	5
sub-P3	LMTG	49	6
sub-P3	LMTG	49	7
sub-P3	LMTG	49	10
sub-P3	LMTG	49	11
sub-P3	LMTG	49	12
sub-P3	LMTG	49	13
sub-P3	LMTG	49	14
sub-P3	LMTG	49	15
sub-P3	LMTG	49	18
sub-P3	LMTG	49	19
sub-P3	LMTG	49	20
sub-P3	LMTG	49	22
sub-P3	LMTG	49	23
sub-P3	LMTG	49	25
sub-P3	LMTG	49	28
sub-P3	LMTG	49	29
sub-P3	LMTG	49	30
sub-P3	LMTG	49	32
sub-P3	LMTG	49	33
sub-P3	LMTG	49	34
sub-P3	LMTG	49	36
sub-P3	LMTG	49	38
sub-P3	LMTG	49	39
sub-P3	LMTG	49	40
sub-P3	LMTG	49	41
sub-P3	LMTG	49	42
sub-P3	LMTG	49	43
sub-P3	LMTG	49	44
sub-P3	LMTG	49	46
sub-P3	LMTG	49	47
sub-P3	LMTG	49	48
sub-P3	LMTG	49	49
sub-P3	LMTG	49	50
sub-P3	LMTG	49	52
sub-P3	LMTG	49	53
sub-P3	LMTG	49	55
sub-P3	LMTG	49	56
sub-P3	LMTG	49	58
sub-P3	LMTG	49	59
sub-P3	LMTG	49	60
sub-P3	LMTG	49	62
sub-P3	LMTG	49	63
sub-P3	LMTG	49	64
sub-P3	LMTG	49	66
sub-P3	LMTG	49	67
sub-P3	LMTG	49	69
sub-P3	LMTG	49	71
sub-P3	LMTG	49	72
sub-P3	LMTG	49	73
sub-P3	LMTG	49	74
sub-P3	LMTG	49	75
sub-P3	LMTG	49	76
sub-P3	LMTG	49	77
sub-P3	LMTG	49	78
sub-P3	LMTG	49	79
sub-P3	LMTG	49	81
sub-P3	LMTG	49	82
sub-P3	LMTG	49	83
sub-P3	LMTG	49	84
sub-P3	LMTG	49	85
sub-P3	LMTG	49	86
sub-P3	LMTG	49	87
sub-P3	LMTG	49	88
sub-P3	LMTG	49	89
sub-P3	LMTG	49	90
sub-P3	LMTG	49	91
sub-P3	LMTG	49	92
sub-P3	LMTG	49	94
sub-P3	LMTG	49	95
sub-P3	LMTG	49	96
sub-P3	LMTG	49	97
sub-P3	LMTG	49	98
sub-P3	LMTG	49	99
sub-P3	LMTG	49	100
sub-P3	LMTG	49	103
sub-P3	LMTG	49	104
sub-P3	LMTG	49	106
sub-P3	LMTG	49	107
sub-P3	LMTG	49	108
sub-P3	LMTG	49	109
sub-P3	LMTG	49	110
sub-P3	LMTG	49	111
sub-P3	LMTG	49	112
sub-P3	LMTG	49	113
sub-P3	LMTG	49	114
sub-P3	LMTG	49	115
sub-P3	LMTG	49	116
sub-P3	LMTG	49	117
sub-P3	LMTG	49	118
sub-P3	LMTG	49	119
sub-P3	LMTG	49	120
sub-P3	LMTG	49	123
sub-P3	LMTG	49	124
sub-P3	LMTG	49	125
sub-P3	LMTG	49	126
sub-P3	LMTG	49	127
sub-P3	LMTG	49	130
sub-P3	LMTG	49	133
sub-P3	LMTG	49	134
sub-P3	LMTG	49	135
sub-P3	LMTG	49	136
sub-P3	LMTG	49	137
sub-P3	LMTG	49	138
sub-P3	LMTG	49	139
sub-P3	LMTG	49	140
sub-P3	LMTG	49	141
sub-P3	LMTG	49	142
sub-P3	LMTG	49	143
sub-P3	LMTG	49	144
sub-P3	LMTG	49	145
sub-P3	LMTG	49	146
sub-P3	LMTG	49	147
sub-P3	LMTG	49	148
sub-P3	LMTG	49	149
sub-P3	LMTG	49	150
sub-P3	LMTG	49	152
sub-P3	LMTG	49	153
sub-P3	LMTG	49	154
sub-P3	LMTG	49	155
sub-P3	LMTG	49	156
sub-P3	LMTG	49	157
sub-P3	LMTG	49	158
sub-P3	LMTG	49	159
sub-P3	LMTG	49	160
sub-P3	LMTG	49	161
sub-P3	LMTG	49	163
sub-P3	LMTG	49	164
sub-P3	LMTG	49	165
sub-P3	LMTG	49	166
sub-P3	LMTG	49	167
sub-P3	LMTG	49	168
sub-P3	LMTG	49	169
sub-P3	LMTG	49	170
sub-P3	LMTG	49	171
sub-P3	LMTG	49	172
sub-P3	LMTG	49	173
sub-P3	LMTG	49	174
sub-P3	LMTG	49	175
sub-P3	LMTG	49	176
sub-P3	LMTG	49	179
sub-P3	LMTG	49	180
sub-P3	LMTG	49	181
sub-P3	LMTG	49	182
sub-P3	LMTG	49	183
sub-P3	LMTG	49	184
sub-P3	LMTG	49	185
sub-P3	LMTG	50	1
sub-P3	LMTG	50	3
sub-P3	LMTG	50	4
sub-P3	LMTG	50	5
sub-P3	LMTG	50	6
sub-P3	LMTG	50	7
sub-P3	LMTG	50	11
sub-P3	LMTG	50	12
sub-P3	LMTG	50	13
sub-P3	LMTG	50	14
sub-P3	LMTG	50	15
sub-P3	LMTG	50	18
sub-P3	LMTG	50	19
sub-P3	LMTG	50	22
sub-P3	LMTG	50	23
sub-P3	LMTG	50	28
sub-P3	LMTG	50	29
sub-P3	LMTG	50	30
sub-P3	LMTG	50	31
sub-P3	LMTG	50	32
sub-P3	LMTG	50	33
sub-P3	LMTG	50	34
sub-P3	LMTG	50	36
sub-P3	LMTG	50	38
sub-P3	LMTG	50	39
sub-P3	LMTG	50	40
sub-P3	LMTG	50	41
sub-P3	LMTG	50	42
sub-P3	LMTG	50	43
sub-P3	LMTG	50	44
sub-P3	LMTG	50	46
sub-P3	LMTG	50	47
sub-P3	LMTG	50	48
sub-P3	LMTG	50	49
sub-P3	LMTG	50	50
sub-P3	LMTG	50	52
sub-P3	LMTG	50	53
sub-P3	LMTG	50	55
sub-P3	LMTG	50	56
sub-P3	LMTG	50	57
sub-P3	LMTG	50	58
sub-P3	LMTG	50	59
sub-P3	LMTG	50	67
sub-P3	LMTG	50	69
sub-P3	LMTG	50	72
sub-P3	LMTG	50	73
sub-P3	LMTG	50	74
sub-P3	LMTG	50	75
sub-P3	LMTG	50	76
sub-P3	LMTG	50	77
sub-P3	LMTG	50	79
sub-P3	LMTG	50	82
sub-P3	LMTG	50	83
sub-P3	LMTG	50	84
sub-P3	LMTG	50	85
sub-P3	LMTG	50	86
sub-P3	LMTG	50	87
sub-P3	LMTG	50	88
sub-P3	LMTG	50	89
sub-P3	LMTG	50	90
sub-P3	LMTG	50	91
sub-P3	LMTG	50	92
sub-P3	LMTG	50	94
sub-P3	LMTG	50	95
sub-P3	LMTG	50	96
sub-P3	LMTG	50	97
sub-P3	LMTG	50	98
sub-P3	LMTG	50	99
sub-P3	LMTG	50	103
sub-P3	LMTG	50	106
sub-P3	LMTG	50	107
sub-P3	LMTG	50	109
sub-P3	LMTG	50	110
sub-P3	LMTG	50	111
sub-P3	LMTG	50	112
sub-P3	LMTG	50	113
sub-P3	LMTG	50	114
sub-P3	LMTG	50	116
sub-P3	LMTG	50	117
sub-P3	LMTG	50	118
sub-P3	LMTG	50	119
sub-P3	LMTG	50	120
sub-P3	LMTG	50	123
sub-P3	LMTG	50	125
sub-P3	LMTG	50	126
sub-P3	LMTG	50	127
sub-P3	LMTG	50	130
sub-P3	LMTG	50	134
sub-P3	LMTG	50	135
sub-P3	LMTG	50	137
sub-P3	LMTG	50	138
sub-P3	LMTG	50	139
sub-P3	LMTG	50	140
sub-P3	LMTG	50	141
sub-P3	LMTG	50	142
sub-P3	LMTG	50	143
sub-P3	LMTG	50	144
sub-P3	LMTG	50	145
sub-P3	LMTG	50	146
sub-P3	LMTG	50	147
sub-P3	LMTG	50	148
sub-P3	LMTG	50	149
sub-P3	LMTG	50	151
sub-P3	LMTG	50	152
sub-P3	LMTG	50	154
sub-P3	LMTG	50	156
sub-P3	LMTG	50	157
sub-P3	LMTG	50	158
sub-P3	LMTG	50	160
sub-P3	LMTG	50	161
sub-P3	LMTG	50	163
sub-P3	LMTG	50	164
sub-P3	LMTG	50	165
sub-P3	LMTG	50	166
sub-P3	LMTG	50	167
sub-P3	LMTG	50	168
sub-P3	LMTG	50	169
sub-P3	LMTG	50	170
sub-P3	LMTG	50	171
sub-P3	LMTG	50	173
sub-P3	LMTG	50	174
sub-P3	LMTG	50	175
sub-P3	LMTG	50	176
sub-P3	LMTG	50	177
sub-P3	LMTG	50	178
sub-P3	LMTG	50	179
sub-P3	LMTG	50	181
sub-P3	LMTG	50	182
sub-P3	LMTG	50	183
sub-P3	LMTG	50	184
sub-P3	LMTG	50	185
sub-P3	LMTG	57	3
sub-P3	LMTG	57	4
sub-P3	LMTG	57	5
sub-P3	LMTG	57	7
sub-P3	LMTG	57	10
sub-P3	LMTG	57	11
sub-P3	LMTG	57	12
sub-P3	LMTG	57	13
sub-P3	LMTG	57	15
sub-P3	LMTG	57	18
sub-P3	LMTG	57	20
sub-P3	LMTG	57	22
sub-P3	LMTG	57	23
sub-P3	LMTG	57	28
sub-P3	LMTG	57	29
sub-P3	LMTG	57	30
sub-P3	LMTG	57	32
sub-P3	LMTG	57	33
sub-P3	LMTG	57	36
sub-P3	LMTG	57	38
sub-P3	LMTG	57	39
sub-P3	LMTG	57	40
sub-P3	LMTG	57	42
sub-P3	LMTG	57	43
sub-P3	LMTG	57	46
sub-P3	LMTG	57	47
sub-P3	LMTG	57	48
sub-P3	LMTG	57	50
sub-P3	LMTG	57	53
sub-P3	LMTG	57	55
sub-P3	LMTG	57	56
sub-P3	LMTG	57	58
sub-P3	LMTG	57	59
sub-P3	LMTG	57	60
sub-P3	LMTG	57	61
sub-P3	LMTG	57	62
sub-P3	LMTG	57	63
sub-P3	LMTG	57	64
sub-P3	LMTG	57	66
sub-P3	LMTG	57	67
sub-P3	LMTG	57	68
sub-P3	LMTG	57	69
sub-P3	LMTG	57	71
sub-P3	LMTG	57	72
sub-P3	LMTG	57	74
sub-P3	LMTG	57	75
sub-P3	LMTG	57	76
sub-P3	LMTG	57	77
sub-P3	LMTG	57	78
sub-P3	LMTG	57	79
sub-P3	LMTG	57	84
sub-P3	LMTG	57	85
sub-P3	LMTG	57	87
sub-P3	LMTG	57	88
sub-P3	LMTG	57	89
sub-P3	LMTG	57	90
sub-P3	LMTG	57	91
sub-P3	LMTG	57	92
sub-P3	LMTG	57	94
sub-P3	LMTG	57	95
sub-P3	LMTG	57	96
sub-P3	LMTG	57	97
sub-P3	LMTG	57	98
sub-P3	LMTG	57	99
sub-P3	LMTG	57	100
sub-P3	LMTG	57	103
sub-P3	LMTG	57	104
sub-P3	LMTG	57	106
sub-P3	LMTG	57	107
sub-P3	LMTG	57	108
sub-P3	LMTG	57	111
sub-P3	LMTG	57	112
sub-P3	LMTG	57	113
sub-P3	LMTG	57	114
sub-P3	LMTG	57	116
sub-P3	LMTG	57	117
sub-P3	LMTG	57	118
sub-P3	LMTG	57	119
sub-P3	LMTG	57	121
sub-P3	LMTG	57	123
sub-P3	LMTG	57	124
sub-P3	LMTG	57	125
sub-P3	LMTG	57	126
sub-P3	LMTG	57	127
sub-P3	LMTG	57	130
sub-P3	LMTG	57	132
sub-P3	LMTG	57	133
sub-P3	LMTG	57	134
sub-P3	LMTG	57	135
sub-P3	LMTG	57	137
sub-P3	LMTG	57	138
sub-P3	LMTG	57	140
sub-P3	LMTG	57	141
sub-P3	LMTG	57	142
sub-P3	LMTG	57	143
sub-P3	LMTG	57	144
sub-P3	LMTG	57	145
sub-P3	LMTG	57	146
sub-P3	LMTG	57	147
sub-P3	LMTG	57	148
sub-P3	LMTG	57	149
sub-P3	LMTG	57	150
sub-P3	LMTG	57	152
sub-P3	LMTG	57	154
sub-P3	LMTG	57	155
sub-P3	LMTG	57	156
sub-P3	LMTG	57	158
sub-P3	LMTG	57	160
sub-P3	LMTG	57	161
sub-P3	LMTG	57	163
sub-P3	LMTG	57	166
sub-P3	LMTG	57	168
sub-P3	LMTG	57	170
sub-P3	LMTG	57	171
sub-P3	LMTG	57	173
sub-P3	LMTG	57	174
sub-P3	LMTG	57	177
sub-P3	LMTG	57	178
sub-P3	LMTG	57	179
sub-P3	LMTG	57	180
sub-P3	LMTG	57	181
sub-P3	LMTG	57	182
sub-P3	LMTG	57	184
sub-P3	LMTG	57	185
sub-P3	LMTG	58	1
sub-P3	LMTG	58	3
sub-P3	LMTG	58	4
sub-P3	LMTG	58	5
sub-P3	LMTG	58	10
sub-P3	LMTG	58	11
sub-P3	LMTG	58	13
sub-P3	LMTG	58	14
sub-P3	LMTG	58	15
sub-P3	LMTG	58	19
sub-P3	LMTG	58	20
sub-P3	LMTG	58	22
sub-P3	LMTG	58	28
sub-P3	LMTG	58	29
sub-P3	LMTG	58	30
sub-P3	LMTG	58	31
sub-P3	LMTG	58	32
sub-P3	LMTG	58	36
sub-P3	LMTG	58	38
sub-P3	LMTG	58	39
sub-P3	LMTG	58	40
sub-P3	LMTG	58	43
sub-P3	LMTG	58	44
sub-P3	LMTG	58	46
sub-P3	LMTG	58	47
sub-P3	LMTG	58	48
sub-P3	LMTG	58	49
sub-P3	LMTG	58	52
sub-P3	LMTG	58	53
sub-P3	LMTG	58	55
sub-P3	LMTG	58	57
sub-P3	LMTG	58	62
sub-P3	LMTG	58	63
sub-P3	LMTG	58	64
sub-P3	LMTG	58	66
sub-P3	LMTG	58	67
sub-P3	LMTG	58	69
sub-P3	LMTG	58	72
sub-P3	LMTG	58	73
sub-P3	LMTG	58	74
sub-P3	LMTG	58	78
sub-P3	LMTG	58	79
sub-P3	LMTG	58	82
sub-P3	LMTG	58	83
sub-P3	LMTG	58	84
sub-P3	LMTG	58	85
sub-P3	LMTG	58	86
sub-P3	LMTG	58	89
sub-P3	LMTG	58	90
sub-P3	LMTG	58	92
sub-P3	LMTG	58	94
sub-P3	LMTG	58	96
sub-P3	LMTG	58	97
sub-P3	LMTG	58	98
sub-P3	LMTG	58	99
sub-P3	LMTG	58	103
sub-P3	LMTG	58	104
sub-P3	LMTG	58	106
sub-P3	LMTG	58	109
sub-P3	LMTG	58	111
sub-P3	LMTG	58	113
sub-P3	LMTG	58	114
sub-P3	LMTG	58	115
sub-P3	LMTG	58	118
sub-P3	LMTG	58	119
sub-P3	LMTG	58	120
sub-P3	LMTG	58	124
sub-P3	LMTG	58	125
sub-P3	LMTG	58	126
sub-P3	LMTG	58	130
sub-P3	LMTG	58	132
sub-P3	LMTG	58	133
sub-P3	LMTG	58	137
sub-P3	LMTG	58	138
sub-P3	LMTG	58	139
sub-P3	LMTG	58	142
sub-P3	LMTG	58	143
sub-P3	LMTG	58	144
sub-P3	LMTG	58	145
sub-P3	LMTG	58	148
sub-P3	LMTG	58	149
sub-P3	LMTG	58	151
sub-P3	LMTG	58	153
sub-P3	LMTG	58	154
sub-P3	LMTG	58	160
sub-P3	LMTG	58	163
sub-P3	LMTG	58	164
sub-P3	LMTG	58	166
sub-P3	LMTG	58	168
sub-P3	LMTG	58	169
sub-P3	LMTG	58	170
sub-P3	LMTG	58	172
sub-P3	LMTG	58	174
sub-P3	LMTG	58	175
sub-P3	LMTG	58	177
sub-P3	LMTG	58	179
sub-P3	LMTG	58	180
sub-P3	LMTG	58	181
sub-P3	LMTG	58	182
sub-P3	LMTG	58	185
sub-P3	LMFG	7	1
sub-P3	LMFG	7	3
sub-P3	LMFG	7	4
sub-P3	LMFG	7	5
sub-P3	LMFG	7	6
sub-P3	LMFG	7	7
sub-P3	LMFG	7	10
sub-P3	LMFG	7	11
sub-P3	LMFG	7	12
sub-P3	LMFG	7	13
sub-P3	LMFG	7	14
sub-P3	LMFG	7	15
sub-P3	LMFG	7	18
sub-P3	LMFG	7	19
sub-P3	LMFG	7	20
sub-P3	LMFG	7	23
sub-P3	LMFG	7	25
sub-P3	LMFG	7	28
sub-P3	LMFG	7	31
sub-P3	LMFG	7	33
sub-P3	LMFG	7	34
sub-P3	LMFG	7	36
sub-P3	LMFG	7	38
sub-P3	LMFG	7	39
sub-P3	LMFG	7	40
sub-P3	LMFG	7	41
sub-P3	LMFG	7	42
sub-P3	LMFG	7	43
sub-P3	LMFG	7	44
sub-P3	LMFG	7	46
sub-P3	LMFG	7	47
sub-P3	LMFG	7	48
sub-P3	LMFG	7	49
sub-P3	LMFG	7	50
sub-P3	LMFG	7	52
sub-P3	LMFG	7	53
sub-P3	LMFG	7	55
sub-P3	LMFG	7	56
sub-P3	LMFG	7	57
sub-P3	LMFG	7	58
sub-P3	LMFG	7	59
sub-P3	LMFG	7	60
sub-P3	LMFG	7	61
sub-P3	LMFG	7	62
sub-P3	LMFG	7	63
sub-P3	LMFG	7	64
sub-P3	LMFG	7	66
sub-P3	LMFG	7	67
sub-P3	LMFG	7	69
sub-P3	LMFG	7	71
sub-P3	LMFG	7	72
sub-P3	LMFG	7	73
sub-P3	LMFG	7	74
sub-P3	LMFG	7	75
sub-P3	LMFG	7	76
sub-P3	LMFG	7	77
sub-P3	LMFG	7	78
sub-P3	LMFG	7	79
sub-P3	LMFG	7	81
sub-P3	LMFG	7	82
sub-P3	LMFG	7	83
sub-P3	LMFG	7	84
sub-P3	LMFG	7	85
sub-P3	LMFG	7	86
sub-P3	LMFG	7	87
sub-P3	LMFG	7	88
sub-P3	LMFG	7	89
sub-P3	LMFG	7	91
sub-P3	LMFG	7	92
sub-P3	LMFG	7	94
sub-P3	LMFG	7	95
sub-P3	LMFG	7	97
sub-P3	LMFG	7	98
sub-P3	LMFG	7	99
sub-P3	LMFG	7	100
sub-P3	LMFG	7	103
sub-P3	LMFG	7	104
sub-P3	LMFG	7	106
sub-P3	LMFG	7	107
sub-P3	LMFG	7	108
sub-P3	LMFG	7	109
sub-P3	LMFG	7	111
sub-P3	LMFG	7	112
sub-P3	LMFG	7	113
sub-P3	LMFG	7	114
sub-P3	LMFG	7	115
sub-P3	LMFG	7	116
sub-P3	LMFG	7	117
sub-P3	LMFG	7	118
sub-P3	LMFG	7	119
sub-P3	LMFG	7	121
sub-P3	LMFG	7	123
sub-P3	LMFG	7	124
sub-P3	LMFG	7	125
sub-P3	LMFG	7	126
sub-P3	LMFG	7	127
sub-P3	LMFG	7	130
sub-P3	LMFG	7	132
sub-P3	LMFG	7	133
sub-P3	LMFG	7	134
sub-P3	LMFG	7	135
sub-P3	LMFG	7	137
sub-P3	LMFG	7	138
sub-P3	LMFG	7	140
sub-P3	LMFG	7	141
sub-P3	LMFG	7	142
sub-P3	LMFG	7	143
sub-P3	LMFG	7	144
sub-P3	LMFG	7	145
sub-P3	LMFG	7	146
sub-P3	LMFG	7	147
sub-P3	LMFG	7	150
sub-P3	LMFG	7	151
sub-P3	LMFG	7	154
sub-P3	LMFG	7	155
sub-P3	LMFG	7	156
sub-P3	LMFG	7	157
sub-P3	LMFG	7	158
sub-P3	LMFG	7	159
sub-P3	LMFG	7	160
sub-P3	LMFG	7	161
sub-P3	LMFG	7	163
sub-P3	LMFG	7	164
sub-P3	LMFG	7	165
sub-P3	LMFG	7	166
sub-P3	LMFG	7	167
sub-P3	LMFG	7	168
sub-P3	LMFG	7	169
sub-P3	LMFG	7	170
sub-P3	LMFG	7	171
sub-P3	LMFG	7	172
sub-P3	LMFG	7	173
sub-P3	LMFG	7	174
sub-P3	LMFG	7	175
sub-P3	LMFG	7	176
sub-P3	LMFG	7	177
sub-P3	LMFG	7	178
sub-P3	LMFG	7	179
sub-P3	LMFG	7	180
sub-P3	LMFG	7	181
sub-P3	LMFG	7	183
sub-P3	LMFG	7	184
sub-P3	LMFG	7	185
sub-P3	LMFG	15	1
sub-P3	LMFG	15	3
sub-P3	LMFG	15	4
sub-P3	LMFG	15	5
sub-P3	LMFG	15	6
sub-P3	LMFG	15	7
sub-P3	LMFG	15	10
sub-P3	LMFG	15	11
sub-P3	LMFG	15	12
sub-P3	LMFG	15	13
sub-P3	LMFG	15	14
sub-P3	LMFG	15	15
sub-P3	LMFG	15	18
sub-P3	LMFG	15	19
sub-P3	LMFG	15	20
sub-P3	LMFG	15	22
sub-P3	LMFG	15	23
sub-P3	LMFG	15	25
sub-P3	LMFG	15	28
sub-P3	LMFG	15	29
sub-P3	LMFG	15	30
sub-P3	LMFG	15	31
sub-P3	LMFG	15	33
sub-P3	LMFG	15	34
sub-P3	LMFG	15	36
sub-P3	LMFG	15	38
sub-P3	LMFG	15	39
sub-P3	LMFG	15	40
sub-P3	LMFG	15	41
sub-P3	LMFG	15	42
sub-P3	LMFG	15	43
sub-P3	LMFG	15	44
sub-P3	LMFG	15	46
sub-P3	LMFG	15	47
sub-P3	LMFG	15	48
sub-P3	LMFG	15	49
sub-P3	LMFG	15	50
sub-P3	LMFG	15	52
sub-P3	LMFG	15	55
sub-P3	LMFG	15	56
sub-P3	LMFG	15	57
sub-P3	LMFG	15	58
sub-P3	LMFG	15	59
sub-P3	LMFG	15	60
sub-P3	LMFG	15	61
sub-P3	LMFG	15	62
sub-P3	LMFG	15	63
sub-P3	LMFG	15	64
sub-P3	LMFG	15	67
sub-P3	LMFG	15	68
sub-P3	LMFG	15	69
sub-P3	LMFG	15	71
sub-P3	LMFG	15	72
sub-P3	LMFG	15	74
sub-P3	LMFG	15	75
sub-P3	LMFG	15	76
sub-P3	LMFG	15	77
sub-P3	LMFG	15	78
sub-P3	LMFG	15	79
sub-P3	LMFG	15	82
sub-P3	LMFG	15	85
sub-P3	LMFG	15	86
sub-P3	LMFG	15	87
sub-P3	LMFG	15	88
sub-P3	LMFG	15	89
sub-P3	LMFG	15	91
sub-P3	LMFG	15	92
sub-P3	LMFG	15	94
sub-P3	LMFG	15	95
sub-P3	LMFG	15	96
sub-P3	LMFG	15	97
sub-P3	LMFG	15	98
sub-P3	LMFG	15	99
sub-P3	LMFG	15	100
sub-P3	LMFG	15	103
sub-P3	LMFG	15	108
sub-P3	LMFG	15	109
sub-P3	LMFG	15	110
sub-P3	LMFG	15	112
sub-P3	LMFG	15	113
sub-P3	LMFG	15	114
sub-P3	LMFG	15	115
sub-P3	LMFG	15	116
sub-P3	LMFG	15	117
sub-P3	LMFG	15	118
sub-P3	LMFG	15	119
sub-P3	LMFG	15	120
sub-P3	LMFG	15	123
sub-P3	LMFG	15	125
sub-P3	LMFG	15	126
sub-P3	LMFG	15	127
sub-P3	LMFG	15	132
sub-P3	LMFG	15	133
sub-P3	LMFG	15	135
sub-P3	LMFG	15	137
sub-P3	LMFG	15	139
sub-P3	LMFG	15	141
sub-P3	LMFG	15	143
sub-P3	LMFG	15	144
sub-P3	LMFG	15	145
sub-P3	LMFG	15	146
sub-P3	LMFG	15	149
sub-P3	LMFG	15	151
sub-P3	LMFG	15	154
sub-P3	LMFG	15	156
sub-P3	LMFG	15	157
sub-P3	LMFG	15	158
sub-P3	LMFG	15	159
sub-P3	LMFG	15	160
sub-P3	LMFG	15	163
sub-P3	LMFG	15	164
sub-P3	LMFG	15	165
sub-P3	LMFG	15	166
sub-P3	LMFG	15	167
sub-P3	LMFG	15	168
sub-P3	LMFG	15	169
sub-P3	LMFG	15	170
sub-P3	LMFG	15	172
sub-P3	LMFG	15	173
sub-P3	LMFG	15	174
sub-P3	LMFG	15	175
sub-P3	LMFG	15	176
sub-P3	LMFG	15	177
sub-P3	LMFG	15	178
sub-P3	LMFG	15	179
sub-P3	LMFG	15	180
