channel	perf1	perf2	perf3
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	0
45	1	1	0
45	1	0	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	0
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	0	0	1
45	1	1	1
45	0	0	0
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	0	1
45	1	0	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	0	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	0
45	1	1	1
45	1	1	1
45	1	1	1
45	0	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	1	1	1
45	0	0	0
46	0	1	0
46	1	1	0
46	1	0	1
46	1	0	1
46	1	1	0
46	0	1	1
46	1	0	0
46	1	1	0
46	0	0	1
46	0	1	1
46	1	1	1
46	1	1	0
46	1	0	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	0
46	1	0	1
46	1	0	1
46	0	1	1
46	1	1	1
46	1	1	1
46	0	1	1
46	0	0	0
46	1	0	0
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	0
46	0	1	1
46	0	1	1
46	0	1	1
46	1	1	0
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	0	0	1
46	1	1	1
46	1	1	0
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	0	1	1
46	1	1	0
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	0	1	0
46	0	1	0
46	1	1	0
46	1	0	1
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	0
46	1	1	1
46	1	0	1
46	1	1	1
46	0	1	0
46	1	0	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	0
46	1	1	0
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	0
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	0	0	1
46	1	1	1
46	0	0	0
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	0	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	0
46	1	1	1
46	1	1	1
46	0	1	1
46	1	1	1
46	1	1	1
46	1	1	1
61	0	1	0
61	1	1	0
61	1	0	1
61	1	0	1
61	1	1	0
61	0	1	1
61	1	0	0
61	1	1	0
61	0	0	1
61	0	1	1
61	1	1	1
61	1	1	0
61	1	0	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	0
61	1	0	1
61	1	0	1
61	0	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	0	0	0
61	1	0	0
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	0
61	0	1	1
61	0	1	1
61	0	1	1
61	1	1	0
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	0	0	1
61	0	1	1
61	1	1	1
61	1	1	0
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	0	1	1
61	1	1	0
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	0	1	0
61	0	1	0
61	1	1	0
61	1	0	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	0	1
61	1	1	1
61	0	1	0
61	1	0	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	0
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	0
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	0
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	0	0	1
61	1	1	1
61	0	0	0
61	1	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	0	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	0	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	0
61	1	1	1
61	1	1	1
61	1	1	1
61	0	1	1
61	1	1	1
61	1	1	1
61	1	1	1
61	1	1	1
62	0	1	0
62	1	1	0
62	1	0	1
62	1	0	1
62	1	1	0
62	0	1	1
62	1	0	0
62	1	1	0
62	0	0	1
62	0	1	1
62	1	1	1
62	1	1	0
62	1	0	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	0
62	1	0	1
62	1	0	1
62	0	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	0	0	0
62	1	0	0
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	0
62	0	1	1
62	0	1	1
62	0	1	1
62	1	1	0
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	0	0	1
62	0	1	1
62	1	1	1
62	1	1	0
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	0	1	1
62	1	1	0
62	1	1	0
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	0	1	0
62	0	1	0
62	1	1	0
62	1	0	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	0
62	1	1	1
62	1	0	1
62	1	1	1
62	0	1	0
62	1	0	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	0
62	1	1	0
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	0
62	1	1	0
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	0
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	0	0	1
62	1	1	1
62	0	0	0
62	1	1	1
62	1	0	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	0	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	1	0	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	0
62	1	1	1
62	1	1	1
62	0	1	1
62	1	1	1
62	1	1	1
62	1	1	1
62	1	1	1
63	0	1	0
63	1	1	0
63	1	0	1
63	1	0	1
63	1	1	0
63	0	1	1
63	1	0	0
63	1	1	0
63	0	0	1
63	0	1	1
63	1	1	1
63	1	1	0
63	1	0	1
63	0	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	0
63	1	0	1
63	1	0	1
63	0	1	1
63	1	1	1
63	1	1	1
63	0	1	1
63	0	0	0
63	1	0	0
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	0
63	0	1	1
63	0	1	1
63	0	1	1
63	1	1	0
63	1	1	0
63	1	1	1
63	1	1	1
63	0	0	1
63	0	1	1
63	1	1	1
63	1	1	0
63	0	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	0	1
63	0	1	1
63	1	1	0
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	0	1	0
63	0	1	0
63	1	1	0
63	1	0	1
63	1	1	1
63	1	1	1
63	0	1	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	0	1
63	1	1	1
63	0	1	0
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	0
63	1	1	0
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	0	1	1
63	1	1	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	0	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	0	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	0
63	0	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	0	0	1
63	1	1	1
63	0	0	0
63	1	1	1
63	1	0	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	1
63	0	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	0	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	0
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
63	1	1	1
64	0	1	0
64	1	1	0
64	1	0	1
64	1	0	1
64	1	1	0
64	0	1	1
64	1	0	0
64	1	1	0
64	0	0	1
64	0	1	1
64	1	1	1
64	1	1	0
64	1	0	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	0
64	1	0	1
64	1	0	1
64	0	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	0	0	0
64	1	0	0
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	0
64	0	1	1
64	0	1	1
64	0	1	1
64	1	1	0
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	0	0	1
64	0	1	1
64	1	1	1
64	1	1	0
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	0	1	1
64	1	1	0
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	0	1	0
64	0	1	0
64	1	1	0
64	1	0	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	0
64	1	1	1
64	1	0	1
64	1	1	1
64	0	1	0
64	1	0	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	0
64	1	1	0
64	1	0	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	0
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	0	0	1
64	0	0	0
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	0	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	0	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	0
64	1	1	1
64	1	1	1
64	1	1	1
64	0	1	1
64	1	1	1
64	1	1	1
64	1	1	1
64	1	1	1
65	0	1	0
65	1	0	1
65	1	0	1
65	1	1	0
65	0	1	1
65	1	0	0
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
65	1	1	1
