channel	perf1	perf2	perf3
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	0	1	1
34	1	1	1
34	1	1	1
34	0	0	1
34	0	0	0
34	1	1	1
34	0	0	0
34	1	1	1
34	0	1	1
34	1	1	1
34	1	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	0	1	1
34	1	1	1
34	0	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	0	1	1
34	1	1	1
34	0	1	1
34	1	1	1
34	1	1	0
34	1	1	1
34	1	1	1
34	1	1	1
34	1	0	0
34	1	0	1
34	1	1	1
34	1	1	0
34	1	1	1
34	1	1	1
34	1	1	0
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	0	0
34	1	1	1
34	1	0	0
34	1	1	1
34	1	1	0
34	0	1	0
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	0	1	1
34	0	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	0
34	0	1	1
34	1	1	1
34	1	1	1
34	1	1	0
34	1	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	0
34	1	1	1
34	1	1	1
34	1	1	0
34	0	1	1
34	0	1	0
34	1	1	1
34	1	0	1
34	1	1	0
34	1	1	0
34	0	1	0
34	1	1	1
34	1	1	0
34	0	0	1
34	1	1	1
34	0	1	1
34	0	1	1
34	0	1	1
34	1	1	1
34	1	1	0
34	0	0	1
34	0	1	0
34	1	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	1	1
34	1	0	0
34	0	1	0
34	1	1	0
34	0	1	1
34	0	0	0
34	1	1	1
34	1	1	1
34	1	1	0
34	1	1	1
34	1	1	0
34	0	1	0
34	0	1	1
34	1	1	1
34	0	0	1
34	1	1	1
34	1	1	1
34	0	0	0
34	1	1	1
34	0	1	1
34	1	0	1
34	1	1	1
34	1	1	1
34	1	1	1
34	0	0	1
34	0	1	1
34	0	1	0
34	0	1	0
34	1	1	1
34	1	0	1
34	1	1	0
34	1	1	0
34	1	1	1
34	1	1	0
34	0	1	0
34	1	1	1
34	1	1	0
34	0	1	1
34	1	1	1
34	1	0	1
34	1	0	1
34	1	0	1
34	0	0	1
34	0	1	0
34	1	1	1
34	1	1	1
34	1	1	0
34	1	0	1
34	1	1	1
34	1	1	0
34	1	1	0
34	0	1	1
34	1	1	1
34	1	0	0
34	1	1	0
34	1	0	0
34	1	1	1
34	1	1	0
34	1	1	1
49	1	0	1
49	1	1	1
49	1	0	0
49	1	0	1
49	1	1	1
49	1	1	0
49	0	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	0	1	1
49	1	0	1
49	1	1	1
49	1	0	1
49	1	1	1
49	0	0	1
49	0	1	0
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	0	1	1
49	1	1	1
49	1	1	1
49	0	0	0
49	1	1	1
49	0	0	0
49	1	1	1
49	0	1	1
49	1	1	1
49	1	0	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	0	1	1
49	1	1	1
49	0	1	1
49	0	1	1
49	1	1	1
49	1	1	0
49	1	1	0
49	1	1	1
49	1	1	1
49	1	0	1
49	1	1	1
49	1	1	0
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	0
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	0	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	0	0
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	0
49	0	1	0
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	1	1	1
49	0	1	1
49	1	1	1
49	1	1	1
49	1	1	0
49	0	1	1
49	1	1	1
49	1	1	1
49	1	1	0
49	1	1	0
49	1	0	1
49	0	1	0
49	1	1	1
49	1	1	1
49	1	1	0
49	1	0	1
49	1	1	0
49	1	1	1
49	1	1	0
49	0	1	1
49	1	1	1
49	1	0	1
49	1	1	1
49	1	1	0
49	0	1	0
49	1	1	1
49	1	1	0
49	0	0	1
49	1	1	1
49	1	1	1
49	0	1	1
49	0	1	1
49	1	1	0
49	1	0	1
49	1	0	1
49	0	1	1
49	1	1	1
49	1	0	0
49	0	1	0
49	1	1	0
49	0	1	1
49	1	0	0
49	0	0	0
49	1	1	0
49	1	1	1
49	1	1	0
49	1	1	0
49	0	1	0
49	0	1	1
49	1	1	1
49	1	0	1
49	0	0	1
49	1	1	1
49	1	1	1
49	1	0	1
49	0	0	0
49	1	1	1
49	1	0	1
49	1	1	1
49	0	0	1
49	0	1	1
49	0	1	1
49	0	1	0
49	1	0	1
49	1	1	0
49	1	1	0
49	1	1	1
49	1	1	0
49	0	1	0
49	1	1	1
49	1	0	1
49	1	1	0
49	1	1	1
49	1	0	1
49	1	0	1
49	0	0	1
49	0	1	0
49	1	1	1
49	1	1	0
49	1	1	0
49	1	1	1
49	1	1	0
49	1	1	0
49	0	1	1
49	1	1	1
49	1	0	0
49	1	1	0
49	1	0	0
49	1	1	1
49	1	1	0
49	0	1	0
49	1	1	1
49	1	1	1
50	1	0	1
50	1	1	1
50	1	0	0
50	1	0	1
50	1	1	1
50	1	1	1
50	1	1	0
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	1	1	0
50	1	0	1
50	1	1	1
50	1	0	1
50	1	1	1
50	1	1	0
50	0	0	1
50	0	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	1	1	1
50	1	1	1
50	0	0	1
50	0	0	0
50	1	1	1
50	0	0	0
50	1	1	1
50	0	1	1
50	1	1	1
50	1	0	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	0	1	1
50	1	1	1
50	1	1	0
50	1	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	0	0
50	1	0	1
50	1	1	1
50	1	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	1	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	0	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	0	0
50	1	1	1
50	1	1	1
50	1	0	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	0	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	0	1
50	0	1	1
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	1	1	0
50	1	0	1
50	0	1	0
50	1	1	1
50	1	1	1
50	1	1	0
50	1	0	1
50	1	1	0
50	1	1	1
50	1	1	1
50	1	1	0
50	0	1	1
50	0	1	0
50	1	1	1
50	1	0	1
50	1	1	1
50	1	1	0
50	1	1	0
50	0	1	0
50	1	1	1
50	1	1	0
50	0	0	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	1	1
50	0	1	1
50	1	1	1
50	1	1	0
50	0	0	1
50	0	1	0
50	1	0	1
50	1	0	1
50	1	1	1
50	0	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	1
50	1	0	0
50	0	1	0
50	1	1	0
50	0	1	1
50	1	0	0
50	0	0	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	1	1	1
50	1	1	0
50	1	1	0
50	0	1	0
50	0	1	1
50	1	1	1
50	1	0	1
50	0	0	1
50	1	1	1
50	1	1	0
50	1	1	1
50	1	0	1
50	0	0	0
50	1	1	1
50	1	0	1
50	1	1	1
50	1	1	1
50	1	1	1
50	0	0	1
50	0	1	1
50	0	1	0
50	0	1	1
50	1	1	0
50	1	0	1
50	1	1	0
50	1	1	0
50	1	1	0
50	1	1	1
50	1	1	0
50	0	1	0
50	1	1	1
50	1	0	1
50	1	1	0
50	0	1	1
50	1	1	1
50	1	1	1
50	1	0	1
50	1	0	1
50	1	0	1
50	1	1	1
50	0	0	1
50	0	1	0
50	1	1	1
50	1	1	1
50	1	1	1
50	1	1	0
50	1	0	1
50	1	1	0
50	1	1	1
50	1	1	0
50	1	1	0
50	0	1	1
50	1	1	1
50	1	0	0
50	1	1	0
50	1	0	0
50	1	1	1
50	1	1	0
50	0	1	0
50	1	1	1
50	1	1	1
51	1	0	1
51	1	1	1
51	1	1	1
51	1	0	0
51	1	0	1
51	1	1	1
51	1	1	1
51	1	1	0
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	0
51	1	0	1
51	1	1	1
51	1	0	1
51	1	1	1
51	1	1	0
51	0	0	1
51	0	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	1	1	1
51	0	0	1
51	0	0	0
51	1	1	1
51	0	0	0
51	1	1	1
51	1	1	1
51	1	0	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	1	0
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	0	0	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	1	1	0
51	1	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	0
51	1	0	1
51	1	1	1
51	1	1	0
51	1	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	1	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	0
51	1	1	1
51	1	1	1
51	1	0	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	0	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	1
51	0	1	1
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	1	0	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	1	1	0
51	1	0	1
51	0	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	1	1	1
51	1	0	1
51	1	1	0
51	1	1	1
51	1	1	1
51	1	1	0
51	0	1	0
51	1	1	1
51	1	0	1
51	1	1	1
51	1	1	0
51	1	1	0
51	0	1	0
51	1	1	1
51	1	1	0
51	0	0	1
51	1	1	1
51	1	1	1
51	0	1	1
51	1	1	1
51	0	1	1
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	0	0	1
51	0	1	0
51	1	0	1
51	1	0	1
51	1	0	1
51	1	1	1
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	0
51	0	1	0
51	1	1	0
51	0	1	1
51	1	0	0
51	0	0	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	1	1	1
51	1	1	0
51	1	1	0
51	0	1	1
51	1	1	1
51	1	0	1
51	0	0	1
51	1	1	1
51	1	1	0
51	1	1	1
51	1	0	1
51	0	0	0
51	1	1	1
51	0	1	1
51	1	0	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	0	0	1
51	0	1	1
51	0	1	0
51	0	1	1
51	0	1	0
51	1	1	1
51	1	1	0
51	1	0	1
51	1	1	0
51	1	1	0
51	1	1	0
51	1	1	1
51	1	1	0
51	0	1	0
51	1	1	1
51	1	0	1
51	1	1	0
51	0	1	1
51	1	1	1
51	1	1	1
51	1	1	1
51	1	0	1
51	1	0	1
51	1	0	1
51	1	1	1
51	0	0	1
51	0	1	0
51	1	1	1
51	1	1	1
51	1	1	1
51	1	1	0
51	1	0	1
51	1	1	0
51	1	1	1
51	1	1	0
51	1	1	0
51	0	1	1
51	1	1	1
51	1	0	0
51	1	1	0
51	1	0	0
51	1	1	1
51	1	1	0
51	0	1	0
51	1	1	1
51	1	1	1
52	1	0	1
52	1	1	1
52	1	1	1
52	1	0	0
52	1	0	1
52	1	1	1
52	1	1	1
52	1	1	0
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	1	1
52	1	1	0
52	1	0	1
52	1	1	1
52	1	0	1
52	1	1	1
52	1	1	0
52	0	0	1
52	0	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	1	1
52	1	1	1
52	1	1	1
52	0	0	1
52	0	0	0
52	1	1	1
52	0	0	0
52	1	1	1
52	0	1	1
52	1	1	1
52	1	0	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	1	0
52	1	1	1
52	1	1	1
52	0	0	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	1	1
52	1	1	1
52	0	1	1
52	1	1	1
52	1	1	0
52	1	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	0
52	1	0	1
52	1	1	1
52	1	1	0
52	1	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	1	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	0
52	1	1	1
52	1	1	1
52	1	0	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	0	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	1
52	0	1	1
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	1	1
52	1	1	1
52	1	0	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	1	1	0
52	1	0	1
52	0	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	1	1	1
52	1	0	1
52	1	1	0
52	1	1	1
52	1	1	1
52	1	1	0
52	0	1	1
52	0	1	0
52	1	1	1
52	1	0	1
52	1	1	1
52	1	1	0
52	1	1	0
52	0	1	0
52	1	1	1
52	1	1	0
52	0	0	1
52	1	1	1
52	1	1	1
52	0	1	1
52	1	1	1
52	0	1	1
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	0	0	1
52	0	1	0
52	1	0	1
52	1	0	1
52	1	0	1
52	1	1	1
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	0
52	0	1	0
52	1	1	0
52	0	1	1
52	1	0	0
52	0	0	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	1	1	1
52	1	1	0
52	1	1	0
52	0	1	1
52	1	1	1
52	1	0	1
52	0	0	1
52	1	1	1
52	1	1	0
52	1	1	1
52	1	0	1
52	0	0	0
52	1	1	1
52	0	1	1
52	1	0	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	0	0	1
52	0	1	1
52	0	1	0
52	0	1	1
52	0	1	0
52	1	1	1
52	1	1	0
52	1	0	1
52	1	1	0
52	1	1	0
52	1	1	0
52	1	1	1
52	1	1	0
52	0	1	0
52	1	1	1
52	1	0	1
52	1	1	0
52	0	1	1
52	1	1	1
52	1	1	1
52	1	1	1
52	1	0	1
52	1	0	1
52	1	0	1
52	1	1	1
52	0	0	1
52	0	1	0
52	1	1	1
52	1	1	1
52	1	1	1
52	1	1	0
52	1	0	1
52	1	1	0
52	1	1	1
52	1	1	0
52	1	1	0
52	0	1	1
52	1	1	1
52	1	0	0
52	1	1	0
52	1	0	0
52	1	1	1
52	1	1	0
52	0	1	0
52	1	1	1
52	1	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	0
53	1	0	1
53	1	1	1
53	1	0	1
53	1	1	1
53	1	1	0
53	0	0	1
53	0	1	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	1	1	1
53	0	0	1
53	0	0	0
53	1	1	1
53	0	0	0
53	1	1	1
53	0	1	1
53	1	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	0	1	0
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	0	0	1
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	1	1	0
53	1	1	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	0	0
53	1	1	1
53	1	1	0
53	1	1	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	0	0
53	1	1	1
53	1	0	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	0	1	0
53	1	1	1
53	1	1	1
53	1	0	1
53	0	1	1
53	1	1	1
53	1	1	1
53	0	1	1
53	1	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	0	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	1	1	0
53	0	1	0
53	1	1	1
53	1	1	0
53	1	1	1
53	1	0	1
53	1	1	0
53	1	1	1
53	1	1	1
53	1	1	0
53	0	1	1
53	0	1	0
53	1	1	1
53	1	1	0
53	1	1	0
53	0	1	0
53	1	1	1
53	1	1	0
53	0	0	1
53	1	1	1
53	1	1	1
53	0	1	1
53	0	1	1
53	0	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	0	0	1
53	1	0	1
53	1	0	1
53	0	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	0	0
53	0	1	0
53	1	1	0
53	0	1	1
53	1	0	0
53	0	0	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	1	1	1
53	1	1	0
53	1	1	0
53	0	1	0
53	0	1	1
53	1	1	1
53	1	0	1
53	0	0	1
53	1	1	1
53	1	1	0
53	1	0	1
53	0	0	0
53	1	1	1
53	0	1	1
53	1	0	1
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	1
53	0	0	1
53	0	1	1
53	0	1	0
53	0	1	1
53	0	1	0
53	1	1	1
53	1	1	0
53	1	1	0
53	1	1	0
53	1	1	0
53	1	1	1
53	1	1	0
53	0	1	0
53	1	1	1
53	1	0	1
53	1	1	0
53	1	1	1
53	1	1	1
53	1	0	1
53	1	0	1
53	1	1	1
53	0	0	1
53	0	1	0
53	1	1	1
53	1	1	1
53	1	1	1
53	1	1	0
53	1	0	1
53	1	1	0
53	1	1	1
53	1	1	0
53	1	1	0
53	0	1	1
53	1	1	1
53	1	0	0
53	1	1	0
53	1	0	0
53	1	1	1
53	1	1	0
53	0	1	0
53	1	1	1
