name	x	y	z	size
RMTG-6	48	-1	-23	-999
RMTG-7	52	0	-23	-999
RMTG-8	56	1	-23	-999
RMTG-65	31	-16	-31	-999
RMTG-66	35	-16	-30	-999
RMTG-97	51	10	40	-999
RMTG-99	10	-25	2	-999
RMFG-110	63	-32	1	-999
RMFG-113	3	29	-12	-999
RMFG-114	6	30	-8	-999
